;Abies;Alnus;Artemisia;Betula;Carpinus;Chenopodiaceae/Amaranthaceae;Corylus;Fagus;Fraxinus;Poaceae;Juniperus;Picea;Pinus;Quercus;Salix;Tilia;Ulmus
Novenko_c33;0;0,011039221;0,007343792;0,08252969;0;0,000610681;0,000784923;0;0;0,001098291;0;0,000152508;0,045044834;0,000396453;0;0,000114351;0
Novenko_c34;0;0,004638107;0,002473677;0,171612025;0;0,001546061;0,000265039;0;0;0,002226334;0;0;0,018410093;0,000931095;0,000123685;0,000347865;0,000218268
Novenko_c35;0;0,002568482;0,000570449;0,171086021;0;0,000285062;0,000244319;0;0;0,000341997;0;0,000142491;0,02235958;0,000122759;0;0,000213721;0,000100573
Novenko_c36;0;0,013456303;0,011784288;0,168418653;0;0,002808173;0,001925839;0;0;0,001179835;0;0,000140469;0,014263423;0,001208164;0;0,001158989;0,000198333
Novenko_c37;0;0,004191664;0,002829905;0,2135982;0;0,000286628;0,000492266;0;0;0,000864328;0;0,000144241;0,005062048;0,006910627;0,000115542;0,000325068;0,000204022
Novenko_c38;0;0,016164545;0,004811891;0,065564928;0;0,00302156;0,001295824;0;0,000201753;0,001997985;0;0,000302867;0,046836455;0,002927751;0;0,000568211;0,000213937
Novenko_c39;0;0,006810149;0,020780872;0,084313019;0;0,001625552;0,000278716;0;0;0,043326561;0;0;0,007807951;0,002911047;0,000130143;0,000244025;0
Novenko_c40;0;0,004224631;0,063706125;0,06082638;0;0,005668881;0,000284752;0;0;0,016828923;0;0,00016456;0,015933648;0,000679762;0;0,000369057;0
Novenko_c41;0;0,013994816;0,051303387;0,114949365;0;0,004170133;0,000357015;0;0;0,011471307;0;0;0,0051734;0,002669033;0,004149374;0,000311139;0,000292783
Novenko_c42;0;0,020797974;0,00221234;0,165697328;0;0,000551566;0;0;0;0,006776815;0,000150239;0,000826214;0,014107706;0,000358758;0;0;0,000291487
Novenko_c43;0;0,017780215;0,004728004;0,106230142;0;0,000471469;0,000605931;0;0,000157009;0,00084769;0,000385255;0,001177017;0,035849859;0,00040924;0,00018827;8,82452E-05;0
Novenko_c44;0;0,020351735;0,004935259;0,092550219;0;0;0,000264481;0;0;0,000370303;0;0,000771487;0,042729023;0,000395309;0;0;0
Novenko_c45;0;0,011069267;0,004398605;0,109604925;0;0,000728314;0,000415791;0;0;0,017288713;0,000264058;0,001088916;0,022442796;0,000321681;0;9,06692E-05;0
Novenko_c46;0;0,011278195;0,003764116;0,094161959;0;0,001570352;0,000538503;0;0;0,002073906;0,000171409;0,019641735;0,023788802;0,000942888;0;0;0,000110939
Novenko_c47;0;0,009353319;0,003082349;0,064363695;0;0,000304772;0;0;0;0,021845432;0;0,003485303;0,030060936;0,000277641;0;0;0
Novenko_c48;0;0,011137173;0,005299273;0,089390306;0;0,001853297;0;0;0;0,001746849;0;0,033478666;0,011603689;0,000459501;0,000105853;0,000496177;0,000186793
Novenko_c49;0;0,01257905;0,003148026;0,118112277;0;0,000262608;0;0;0;0,000630521;0;0,003415679;0,033713495;0,00078335;0;0;0
Novenko_c50;0;0,008319962;0,001854444;0,092861901;0;0,000310007;0,000265835;0;0;0,001489831;0,000507981;0,003880942;0,039984317;0,002094268;0;0;0,000109628
Novenko_c51;0;0,099991916;0,007429931;0,064316564;0;0,00094934;0,029387044;0;0;0,001532541;0;0,000319995;0,017590308;0,011275814;0,000384858;0;0,000113313
Novenko_c52;0;0,010588085;0,015001411;0,105258091;0;0,000500108;0,000865589;0;0;0,001541513;0;0,002069554;0,025619131;0,031546344;0;0,000587134;0,001475861
Novenko_c53;0;0,009146341;0;0,12745098;0;0;0;0;0;0,006944444;0;0,00044287;0,005303958;0;0,00493479;0;0
Novenko_c54;0;0;0;0,128827877;0;0;0;0;0;0,009619238;0;0;0,005506271;0;0,002377807;0;0
Novenko_c55;0;0;0;0,147887324;0;0;0;0;0;0,009605123;0;0,000442087;0,001628665;0;0;0;0
Novenko_c56;0;0,006535947;0;0,152439024;0;0;0;0;0;0,012895662;0;0;0,003137606;0;0;0;0
Novenko_c57;0;0,002816902;0;0,149677419;0;0;0;0;0;0,012285012;0;0;0,000750469;0;0,000324149;0;0
Novenko_c58;0;0,00304878;0;0,110497238;0;0;0;0;0;0,017782427;0,000473934;0;0,001197127;0;0,003790489;0;0
Novenko_c59;0;0,003378379;0;0,108955224;0;0;0;0;0;0,01171875;0,000505306;0;0,005524862;0;0;0;0
Novenko_c60;0;0;0;0,111876076;0;0;0;0;0;0,007028754;0,000578369;0;0,002430724;0;0,00293501;0;0
Novenko_c61;0;0;0;0,125935162;0;0;0;0;0;0,007048872;0;0;0,000716589;0;0,006495515;0;0
Novenko_c62;0;0;0;0,159242762;0;0;0;0;0;0,002546689;0;0;0,001620746;0;0,004200504;0;0
Novenko_c63;0;0,002915452;0;0,110397946;0;0;0;0;0;0,00574988;0;0;0,001459321;0;0,006924772;0;0
Novenko_c64;0;0;0;0,124858116;0;0;0;0;0;0,014072495;0,00038625;0;0,001624959;0;0;0;0
Novenko_c65;0;0;0;0,109321059;0;0;0;0;0;0,006079027;0,000393391;0;0,001324503;0;0,01086335;0;0
Novenko_c66;0;0;0;0,085684431;0;0,000668896;0;0;0;0,008556982;0;0;0,004144464;0;0,007916241;0;0
Novenko_c67;0;0;0;0,088014981;0;0;0;0;0;0,007337526;0,003479911;0;0,001596169;0;0,008951113;0;0
Novenko_c68;0;0;0;0,133952255;0;0;0;0;0;0,016683519;0,002291476;0;0,001158301;0;0;0;0
Novenko_c69;0;0;0;0,151624549;0;0,00311284;0;0;0;0,005927953;0;0;0,001391788;0;0,000901442;0;0
Novenko_c70;0;0;0,00338983;0,133333333;0;0;0;0;0;0,009389671;0;0;0,005017921;0;0,001857585;0;0
Novenko_c71;0;0,004716981;0;0,14787234;0;0,00206044;0;0;0;0,006832797;0;0;0,001532802;0;0;0;0
Novenko_c72;0;0;0;0,160714286;0;0,000965251;0;0;0;0,006802721;0;0;0,002164502;0;0;0;0
Novenko_c73;0;0,155932204;0,001687289;0,070707071;0;0,00055991;0,000719424;0;0;0,002012072;0;0,015782123;0,012116525;0;0;0;0,000295566
Novenko_c74;0;0,120775603;0,001546318;0,06909545;0;0,001524742;0,00782593;0;0;0,002577674;0;0,019053407;0,005820659;0,000117984;0;0,000283417;0,000799993
Novenko_c75;0;0,074270557;0,000588581;0,015438906;0;0,000293858;0,001510954;0;0;0,002819383;0;0,026427837;0,031847134;0;0;0,000330287;0,000207232
Novenko_c76;0;0,12923923;0,004252734;0,09404816;0;0;0,000775996;0;0;0,000723197;0;0,014154495;0,010422457;0;0,00024079;0;0,000318607
Novenko_c77;0;0,039544913;0,005624707;0,069688579;0;0,000622261;0,001599111;0;0;0,001490845;0;0,011176508;0,032950895;0,000543156;0,00012413;0;0,000109504
Novenko_c78;0;0,031730769;0,005685408;0,00752587;0;0;0,000798935;0;0;0,035104012;0;0,00927357;0,025666619;0;0;0,000231428;0,000544366
Novenko_c79;0;0,058142858;0,005471414;0,022435873;0;0,001689677;0,000867517;0;0;0,053076147;0;0,004871375;0,008059335;0,000452437;0;0;0,000118369
Novenko_c80;0;0,053872548;0,00179837;0,021417314;0;0,000295231;0,002020112;0;0;0,035920695;0;0,005274588;0,021356611;0,000398617;0;0;0,000206395
Novenko_c81;0;0,008233533;0,003988036;0,227204783;0,000896593;0,00124502;0,000640205;0;0;0,000597372;0;0,00049776;0,000804043;0,000319966;9,95421E-05;0,000373274;0,000439136
Novenko_c82;0;0;0,024708501;0,153758526;0;0,004363565;0;0;0;0,000872973;0;0,001818828;0,019140219;0,000318776;0;0;0,000256804
Novenko_c83;0,031948882;0;0,006362672;0,035771065;0;0,001588983;0;0;0;0,00317662;0;0,011381683;0,047153677;0,00022686;0;0,000198491;0,000186811
Novenko_c84;0;0,020260151;0,001928619;0,083874928;0;0,000481925;0,000826101;0;0;0,0017346;0;0,010358921;0,034244964;0,000415367;0,000578145;0,000180668;0,000170039
Novenko_c85;0;0,02430407;0,002312045;0,090985092;0;0,001732066;0;0;0;0,002770049;0;0,005770282;0,035419109;0,000503263;0;0;0
Novenko_c86;0;0,010452905;0,003098362;0,0488087;0;0,000774892;0,000332115;0;0;0,000465008;0;0,00271265;0,055803924;0,000332945;0,000155015;0;0
Novenko_c87;0;0,05312085;0,009683099;0,12244898;0;0,000437637;0;0;0;0,00314383;0;0,000872791;0,023157471;0;0;0;0,000153894
Novenko_c88;0;0;0,001347104;0,013776882;0;0,000223514;0;0;0;0,000133869;0;0,001338091;0,068951322;0;8,91663E-05;0;0
Novenko_c89;0,00341297;0,001682086;0,005580357;0,090605428;0;0,000277701;0;0;0;0;0;0,00124671;0,043339299;0;0,000664599;0;0
Novenko_c90;0;0,002516778;0,00436205;0,100565428;0;0,000531915;0;0;0;0;0;0,001445087;0,033559486;0;0;0;0
Novenko_c91;0,003076923;0,006042296;0,008008008;0,092065868;0;0,000497512;0;0;0;0,001191185;0;0,000992063;0,040970474;0;0,000198295;0;0
Novenko_c92;0,002777778;0,02319236;0,002712477;0,045300879;0;0;0;0;0;0,000538068;0;0,039211293;0,019437552;0;0;0;0,000158028
Novenko_c93;0,006802721;0,030405406;0;0,080808081;0;0,001121076;0;0;0;0;0;0,041993281;0,006718346;0;0;0;0
Novenko_c94;0,022222222;0,005555556;0,003703704;0,045833333;0;0,001851852;0,000793651;0;0;0;0;0,011111111;0,047863248;0;0;0;0
Novenko_c95;0,047486034;0,008333334;0,004621072;0,096952908;0;0,000461255;0,000395257;0;0;0;0;0,032258064;0,009995746;0;0;0;0,000162602
Novenko_c96;0;0,004395647;0,002928276;0,048298804;0;0;0;0;0;0,00087758;0;0,043875756;0,018899792;0,000312013;0;0;0
Novenko_c97;0,032911392;0,006321113;0,00084246;0,080227416;0;0,000421053;0,000721761;0;0;0,000505178;0;0,038728689;0,011074412;0;0,000505136;0;0
Novenko_c98;0,006060606;0,022522522;0,006986028;0,050074738;0;0;0;0;0;0,005963029;0;0,029806259;0,022008253;0;0,000397298;0,00018622;0
Novenko_c99;0,019354839;0,019138756;0;0,023790642;0;0,002110818;0,000904159;0;0;0,000632311;0;0,032393995;0,031599417;0;0;0,000197433;0
Novenko_c100;0;0,005830904;0;0,055152395;0;0;0;0;0;0;0;0,019295707;0,040071238;0;0;0;0
Novenko_c101;0,007604563;0,005671077;0;0,010367578;0;0;0,000537924;0;0;0,000752729;0;0,031044214;0,041968162;0;0;0;0
Novenko_c102;0;0,035714286;0,003367003;0,06281407;0;0;0,005706134;0;0;0,000996016;0;0,013266998;0,031369549;0;0;0;0
Novenko_c103;0;0,016689847;0,004591368;0,050719671;0;0,000909504;0;0;0;0;0;0,021498077;0,032992274;0;0,000361729;0,00016952;0
Novenko_c104;0;0,01659751;0,005490735;0,080512821;0;0,001021798;0;0;0;0,001426243;0;0,018663047;0,026459997;0;0;0,000127129;0
Novenko_c105;0;0,021136063;0,009649123;0,07222587;0;0,000436872;0;0;0;0,000785135;0;0,018312623;0,029979879;0;0;0;0
Novenko_c106;0;0,00887574;0;0,05730659;0;0;0;0;0;0,001124859;0;0,01637044;0,033649698;0;0;0;0
Novenko_c107;0,010204081;0,00312989;0,00101626;0,065462754;0;0;0;0;0;0,001471021;0;0,017363659;0,028191249;0;0;0;0
Novenko_c108;0;0,037254902;0;0,050880626;0,000782473;0,00065189;0,001675978;0;0;0;0;0,043322476;0,013529765;0;0;0;0
Novenko_c109;0;0,014134276;0;0,037099494;0;0,00110742;0;0;0;0,001313198;0;0,009274413;0,041247485;0;0;0;0
Novenko_c110;0;0,005899705;0,001930502;0,037302726;0;0;0,000810373;0;0;0,011293055;0;0,019257868;0,029462738;0;0;0;0,000330688
Novenko_c111;0,013157895;0,00952381;0;0,062402496;0;0;0,002654867;0;0;0;0;0,015938303;0,033681214;0;0;0,000770119;0
Novenko_c112;0;0,008474576;0;0,106963087;0;0,000278707;0;0;0;0;0;0,019722222;0,021789285;0;0;0;0
Novenko_c113;0;0,022813688;0,003787879;0,099243856;0;0,001886792;0;0;0;0,00037679;0;0,019460138;0,020857474;0;0,000502008;0;0
Novenko_c114;0,005843072;0,01026694;0,009803922;0,096761051;0;0,000406339;0;0;0;0,000810964;0;0,026004728;0,015833437;0;0,000162022;0;0
Novenko_c115;0;0,002347418;0,0015625;0,145199063;0;0;0;0;0;0,000467727;0;0,015978176;0,015827338;0;0;0;0
Novenko_c116;0,085526315;0,013071895;0,002173913;0,099348534;0;0,001084599;0;0;0;0,00130039;0;0,013001083;0,023;0;0;0;0
Novenko_c117;0,156133829;0,038674033;0;0,055912007;0;0,000610128;0,000522739;0;0;0,000365631;0;0,024367956;0,017149283;0;0;0,000228363;0
Novenko_c118;0,037940379;0,035040431;0,003587444;0,059139785;0;0;0;0;0;0,001073537;0;0,024821109;0,0249742;0;0;0,000167673;0
Novenko_c119;0,04040404;0,007575758;0,005050505;0,02020202;0,075757576;0,000841751;0,000721501;0;0;0,000505051;0;0,025252525;0,011266511;0;0;0,000315657;0
Novenko_c120;0;0,004878049;0,006493507;0,03892944;0;0;0;0;0;0;0;0,009716599;0,053064275;0;0;0;0
Novenko_c121;0;0,007352941;0,002444988;0,091575092;0;0,001219512;0;0;0;0;0;0,022533496;0,024732996;0;0;0;0
Novenko_c122;0;0,003903389;0,112348621;0,001447352;0,000770193;0,042938387;0;0;0;0,029328601;0;0;0,003977168;0,000376145;0,000127604;0;0
Novenko_c123;0;0,00514057;0,196379444;0,003000977;0,000473906;0,006655903;0,000667084;0,000290518;0;0,006466328;0;0;0,004768529;0,000675361;0,000152669;0,000142977;0,000403328
Novenko_c124;0;0,0025301;0,026283742;0;0;0,034020649;0,000341824;0;0;0,047307933;0;0;0,007289317;0,000250679;0,000473075;0;0
Novenko_c125;0;0,009213238;0,10319324;0,000905225;0,000721658;0,06839874;0;0;0;0,011825001;0;0,000596535;0,004403229;0,000944484;0;0;0,000210186
Novenko_c126;0;0,002459141;0,032172643;0,001195248;0,00285267;0,033158432;0,0026997;0,001178796;0;0,049373517;0;0;0,003247168;0,000885995;0;0,000292685;0,000275357
Novenko_c127;0;0,002855461;0,164471853;0,000671857;0;0,013178633;0,000374474;0;0;0,014276769;0;0,000430996;0,006753519;0,000260147;0;0;0
Novenko_c128;0;0,003768844;0,097580645;0,001187649;0;0,0155521;0,00066313;0;0;0,03449862;0;0,000381971;0,005633803;0;0;0;0
Novenko_c129;0;0,011932974;0,127044591;0,002314796;0,000920381;0,016424663;0,000979427;0,000570123;0;0,019326905;0;0;0,012558839;0,000811601;0,000301977;0;0,000266205
Novenko_c130;0;0,010099048;0,254026556;0,002854829;0;0,013749715;0;0;0;0,004255157;0;0,000236232;0,003270015;0,000229626;0;0,000177018;0
Novenko_c131;0;0,001331558;0,022968198;0;0;0,135824176;0,000376506;0;0;0,008423269;0;0;0,000202347;0;0;0;0
Novenko_c132;0;0,006134969;0,007843137;0;0;0,080979284;0;0;0;0,019466073;0;0;0,005957447;0;0,000367918;0;0
Novenko_c133;0;0,002427184;0,111899133;0,001750292;0,000463177;0,049923195;0,000983929;0,000286205;0;0,01459854;0;0;0,005595384;0;0;0,000141764;0
Novenko_c134;0;0,003411615;0,053010835;0,000555757;0;0,090830568;0;0;0;0,017546365;0;0;0,002020424;0,000835841;0;0;0
Novenko_c135;0;0,001491089;0,020395268;0,003600618;0;0,071203075;0;0;0;0,025122432;0;0,000234706;0,007792797;0,00173754;0;0;0
Novenko_c136;0;0,006150061;0,10976594;0,002402402;0,00095648;0,043702821;0,000679579;0,000296824;0;0,025586354;0;0;0,00290962;0;0,000157456;0;0,000277662
Novenko_c137;0;0,00312395;0,086046614;0,000508047;0,000404478;0,081308391;0;0;0;0,011417531;0;0,000166658;0,00353611;0,000331403;0;0;0
Novenko_c138;0;0,007349918;0,008296509;0,00051536;0,001232341;0,036197345;0,000584387;0;0;0,065247645;0;0;0,000782915;0,000202249;0,000135604;0;0
Novenko_c139;0;0,001098901;0,064493267;0,001046025;0,000414422;0,089567605;0;0,000255363;0;0,008336722;0;0;0,00155739;0;0,000134716;0;0
Novenko_c140;0;0,005941125;0,014756233;0,005768372;0;0,069317714;0,001627821;0,000284285;0;0,031975751;0;0,000188623;0,004001676;0,001225701;0;0,000141131;0
Novenko_c141;0;0,01775234;0,092716369;0,008319316;0,002051673;0,073610334;0,003304415;0,000321478;0;0,010811845;0;0,000214655;0,001585531;0,004901576;0,000171832;0;0,000151662
Novenko_c142;0;0,069286453;0,10652921;0,014925373;0,004524887;0,048304214;0,007924861;0,003594352;0;0,001642373;0;0;0,002999211;0;0;0,000384665;0,000603355
Novenko_c143;0;0,075595914;0,021726011;0,030505028;0,00731443;0,048055953;0,008698454;0;0;0,010545766;0;0;0,009979902;0,000418262;0;0;0,001192053
Novenko_c144;0,157170924;0,006763285;0,00512492;0,048873982;0;0,000955718;0;0;0;0;0;0,010007943;0,029028002;0;0;0,005714966;0
Novenko_c145;0,068292683;0;0,004862237;0,087484812;0;0,001619433;0;0;0;0;0;0,008903278;0,019424729;0;0;0,012139605;0
Novenko_c146;0,149253731;0;0;0,068376068;0;0,000812348;0;0;0;0;0;0,008107013;0,03516648;0;0;0;0
Novenko_c147;0,014563107;0,002409639;0,006410256;0,074429772;0;0,001598721;0;0;0;0;0;0,01996008;0,030950626;0;0;0;0
Novenko_c148;0;0,075319395;0,01249888;0,046769547;0;0,006844747;0,000533029;0;0;0,016771822;0;0,003415012;0,017478151;0,0002851;0,000744773;0,006516065;0,000219007
Novenko_c149;0;0,091332211;0,028440254;0,065242361;0;0,005404829;0,00369994;0;0;0,005487062;0;0,003492561;0,014129205;0,000505542;0,000858701;0,00281679;0,000757261
Novenko_c150;0;0,03960396;0,011437908;0,113414634;0;0,001618123;0;0;0;0,000967118;0;0,003623188;0,023402675;0;0,001287001;0;0
Novenko_c151;0;0,18981019;0,004435995;0,062645012;0;0,000604412;0;0;0;0,003204558;0;0,000590755;0,008029396;0;0,000940955;0;0,000103563
Novenko_c152;0;0,034802784;0;0,084959816;0;0,000762777;0;0;0;0,001369238;0;0,01368301;0,02806033;0;0,000607718;0;0
Novenko_c153;0;0,014084507;0,001172333;0,159929701;0;0;0;0;0;0,000351124;0;0,012873025;0,012692412;0;0;0;0
Novenko_c154;0,00678733;0,003382187;0;0,16882386;0;0,000749906;0;0;0;0;0;0,01424021;0,009858181;0;0,00014988;0;0
Novenko_c155;0,010504201;0,026123302;0,002086231;0,101615425;0;0;0;0;0;0,000208117;0;0,02271545;0,01840589;0;0,000138696;0;0
Novenko_c156;0,005376344;0,013351135;0,010657194;0,072521623;0;0,00443066;0,000379651;0;0;0,000531209;0;0,002655455;0,042075163;0;0,000176991;0,00066368;0,000468457
Novenko_c157;0,058641976;0,01529052;0,005081301;0,041095891;0;0,002532928;0,006510417;0;0;0,000303582;0;0,011886697;0,038048553;0;0;0,000758438;0,000178444
Novenko_c158;0,019337017;0,009497965;0,006294964;0,053799596;0;0,003129191;0,000765697;0;0;0,003746321;0;0,015154892;0,034348005;0;0;0,000501086;0
Novenko_c159;0,007657172;0,003507584;0,012511473;0,096785619;0;0,001107301;0;0;0;0,001972261;0;0,012840853;0,018139707;0,000278868;0,000217998;0,00020424;0,000192116
Novenko_c160;0;0,010733453;0,009478673;0,075287865;0;0,002942908;0;0;0;0,00105671;0;0,000880023;0,042501354;0;0,000938086;0,000219829;0,000413736
Novenko_c161;0;0,008321288;0,001850067;0,032615282;0;0,002776438;0,001586645;0;0;0,00111079;0;0,002082831;0,058961228;0,000603497;0,000185149;0,00017358;0,000326742
Novenko_c162;0,016759777;0,013586956;0;0,061662198;0;0,00177936;0,000761615;0;0;0,000531915;0;0,010186005;0,039231712;0;0;0,000331785;0,000312207
Novenko_c163;0,119170985;0,01910828;0,001689189;0,028427037;0;0,003359933;0;0;0;0;0;0,015287958;0,03710862;0;0;0,000313922;0,000443131
Novenko_c164;0,003675962;0,00729877;0,010921832;0,149085814;0,000726724;0,003631879;0,00259331;0;0;0,002902718;0;0,00151147;0,017298926;0,000268804;0,000967109;0,000226653;0,000213309
Novenko_c165;0,004854368;0,008928572;0,004347826;0,069742489;0;0,001412429;0;0;0;0,000419463;0;0,006973501;0,034726688;0;0;0,000260688;0,000245218
Novenko_c166;0,032258065;0,006396589;0,009708738;0,092497431;0;0,002031144;0;0;0;0,002816901;0;0,007025761;0,022215366;0;0,000534045;0,000250188;0,000941398
Novenko_c167;0,009389255;0,004683737;0,010920276;0,079531286;0;0,002338253;0;0;0;0,001402518;0;0,006232934;0,039553983;0,000337039;0;0;0,000274951
Novenko_c168;0,004694212;0,004640067;0,007703824;0,071508623;0;0,001534886;0;0;0;0,002298821;0;0,019915525;0,028985217;0,000337477;0;0,000287106;0
Novenko_c169;0,00456621;0,002247191;0,013412817;0,127090301;0;0,00148258;0;0;0;0,003550821;0;0,0025878;0,025929717;0;0;0,000277085;0
Novenko_c170;0,004273505;0,004210526;0,026536313;0,13584117;0;0,005559416;0;0;0;0,002496879;0;0,000693241;0,020153551;0;0,000277162;0,000259808;0,000244499
Novenko_c171;0,00456621;0,009049774;0,018045113;0,157657658;0;0,003748126;0;0;0;0,000898473;0;0,002994012;0,013816926;0;0,000598623;0,000561167;0,000792184
Novenko_c172;0,01369863;0,015730337;0,016393442;0,13154961;0;0,004447739;0;0;0;0,001775411;0;0,005914972;0,016717844;0;0,000295596;0,00055417;0,000521512
Novenko_c173;0,024035128;0,014318823;0,004761687;0,151005522;0;0;0;0;0;0,001423806;0;0,003954087;0,018247983;0,000687505;0,000316253;0;0,000279016
Novenko_c174;0,019417476;0,009433962;0,00623053;0,104651163;0;0,000771605;0;0;0;0,000461255;0;0,020737327;0,016654855;0;0,000306937;0;0
Novenko_c175;0,043668122;0,006479482;0,004304161;0,054779807;0;0,000714796;0;0;0;0;0;0,03460578;0,021073428;0;0;0;0
Novenko_c176;0;0,004640371;0,009244992;0,125720877;0;0,00076746;0;0;0;0,00045977;0;0,00076599;0,032520325;0;0;0;0
Novenko_c177;0,003937008;0,001941748;0;0,135004821;0;0,000641437;0;0;0;0,001152516;0;0,00224;0,029533373;0;0,000255885;0;0
Novenko_c178;0;0;0,003243243;0,139271255;0;0,000539083;0;0;0;0,000323102;0;0,000807537;0,030807453;0;0,000215285;0;0
Novenko_c179;0,009259259;0;0;0,020833333;0;0,00154321;0;0;0;0,006481482;0;0,00154321;0,062678063;0;0;0;0
Novenko_c180;0,004878049;0,01459854;0,001620746;0,116646415;0;0,000809717;0;0;0;0,001457018;0;0,000809389;0,035113934;0;0,000323729;0;0
Novenko_c181;0,009933775;0;0,002159827;0,012116317;0;0;0;0;0;0;0;0,013658275;0,057093426;0;0;0;0
Novenko_c182;0;0;0,004587156;0,135535307;0;0,001508296;0;0;0;0,000450045;0;0,004494382;0,02349689;0;0,000299222;0;0
Novenko_c183;0;0,004878049;0,00487013;0,082725061;0;0,000810373;0;0;0;0;0;0,000809717;0,047832586;0;0;0;0
Novenko_c184;0,006024096;0;0;0,132835821;0;0,000994036;0;0;0;0,000595948;0;0,008440914;0,025664528;0;0,000397141;0;0
Novenko_c185;0;0,006355932;0,00281294;0,056842105;0;0,00070028;0;0;0;0;0;0,005939902;0,050306353;0;0;0;0
Novenko_c186;0,009615384;0,009259259;0,006097561;0,081818182;0;0;0;0;0;0,000899281;0;0,010479042;0,033149171;0;0;0;0
Novenko_c187;0;0;0;0,108571429;0;0;0;0;0;0;0;0,025233645;0,009482759;0;0,002985075;0;0
Novenko_c188;0,003459796;0,008546507;0,004540118;0,071365801;0;0,00056528;0,000968507;0;0;0,000677269;0;0,016360913;0,03384505;0,000491745;0;0;0
Novenko_c189;0,003610109;0,010507881;0,002312139;0,090595341;0;0,00057241;0;0;0;0;0;0,014810595;0,027595269;0;0,000682905;0;0,000401526
Novenko_c190;0;0,027868852;0;0,033225284;0;0;0,000460829;0;0;0;0;0,027613941;0,0326571;0;0;0,000602652;0,000189036
Novenko_c191;0;0,011881188;0;0,090819348;0;0;0;0;0;0,000394166;0;0,002955665;0,043043346;0;0,000262674;0;0
Novenko_c192;0;0,0795053;0,004597701;0,127768314;0;0,001122334;0;0;0;0,000333556;0;0,01192457;0,003580563;0;0,000664011;0;0
