"";"Abies";"Acer.campestre.type";"Alnus";"Apiaceae";"Armeria.type";"Artemisia";"Asteraceae.subf..Cichorioideae";"Asteraceae.subf..Asteroideae";"Betula";"Boraginaceae";"Botrychium";"Brassicaceae";"Buxus";"Calluna.vulgaris";"Campanulaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Cedrus";"Centaurea";"Chenopodiaceae.Amaranthaceae";"Corylus";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Euphorbia";"Fagaceae";"Fagus";"Filipendula";"Fraxinus";"Hedera";"Helianthemum";"Hippophae.rhamnoides";"Juniperus";"Lamiaceae";"Olea.europaea";"Picea";"Pinus";"Plantago";"Plantago.lanceolata.type";"Poaceae";"Polygonum";"Quercus.robur.type";"Quercus.ilex.type";"Ranunculaceae";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Thalictrum";"Thymelaeaceae";"Tilia";"Ulmus";"Urticaceae"
"Lapteva_a62";0,00955414012738853;0,00636942675159235;0,0254777070063694;0,00636942675159235;0;0,0159235668789809;0,00955414012738853;0,00636942675159235;0,420382165605096;0;0;0,00636942675159235;0;0;0;0;0;0;0;0,035031847133758;0,0509554140127389;0,00318471337579618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0732484076433121;0,261146496815287;0;0;0,0222929936305732;0;0;0;0;0,00955414012738853;0;0;0,00318471337579618;0;0;0;0;0,00636942675159235;0,0286624203821655;0
"Lapteva_a63";0,142857142857143;0,00696864111498257;0,00348432055749129;0,00348432055749129;0;0,00696864111498257;0;0,00348432055749129;0,174216027874564;0;0;0;0;0;0;0;0;0;0;0,00348432055749129;0,0278745644599303;0,0104529616724738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0766550522648083;0,397212543554007;0;0;0,0592334494773519;0;0,00696864111498257;0;0;0,00348432055749129;0;0;0;0;0,00348432055749129;0;0;0,0592334494773519;0,0104529616724738;0
"Lapteva_a64";0,0167014613778705;0;0,00208768267223382;0,00417536534446764;0;0,00835073068893529;0;0,00626304801670147;0,081419624217119;0;0;0;0;0;0;0;0,00208768267223382;0;0;0,00626304801670147;0;0,00208768267223382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0208768267223382;0,83089770354906;0;0;0,00626304801670147;0;0;0;0;0,00835073068893529;0;0;0;0;0;0,00208768267223382;0;0;0,00208768267223382;0
"Lapteva_a65";0;0;0;0;0;0,0220588235294118;0,00367647058823529;0;0,6875;0;0;0,00367647058823529;0;0;0;0;0;0;0;0,00367647058823529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0147058823529412;0,253676470588236;0;0;0,00735294117647059;0;0;0;0,00367647058823529;0;0;0;0;0;0;0;0;0;0;0
"Lapteva_a66";0;0;0;0;0;0,015748031496063;0,00590551181102362;0;0,631889763779527;0;0;0,00590551181102362;0;0;0;0;0;0;0;0,015748031496063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0137795275590551;0,271653543307087;0;0;0,0314960629921259;0;0;0;0;0,0078740157480315;0;0;0;0;0;0;0;0;0;0
"Lapteva_a67";0,0145278450363196;0;0,00968523002421307;0,00242130750605327;0;0,026634382566586;0;0,00968523002421307;0,428571428571429;0;0;0;0;0;0;0;0,00242130750605327;0;0;0,0169491525423729;0;0,00242130750605327;0;0;0,00242130750605327;0;0;0;0;0;0;0;0;0;0;0;0,256658595641646;0,196125907990315;0;0;0,0121065375302663;0;0;0;0,00242130750605327;0,00484261501210653;0;0;0;0;0;0;0;0,00484261501210653;0,0072639225181598;0
"Lapteva_a68";0,0513918629550321;0;0,019271948608137;0;0;0,0278372591006424;0;0,00214132762312634;0,197002141327623;0;0;0;0;0;0;0;0;0;0;0,0149892933618844;0;0,00428265524625267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,117773019271949;0,364025695931477;0;0;0,0149892933618844;0;0;0;0;0;0;0;0,00428265524625267;0;0;0;0;0,160599571734475;0,0214132762312634;0
"Lapteva_a69";0,0089086859688196;0;0,0089086859688196;0,0155902004454343;0;0,086859688195991;0,0423162583518931;0,022271714922049;0,360801781737193;0;0;0,0111358574610245;0;0;0;0;0;0;0,0022271714922049;0,0178173719376392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0423162583518931;0,316258351893096;0;0;0,0334075723830735;0;0,0089086859688196;0;0;0,0111358574610245;0;0;0;0;0;0;0;0,0066815144766147;0,0044543429844098;0
"Lapteva_a70";0,0106382978723404;0;0,0212765957446808;0;0;0,00797872340425533;0,00132978723404256;0,0026595744680851;0,654255319148936;0;0;0;0;0;0;0;0;0;0;0,00531914893617021;0;0,0146276595744681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,158244680851064;0,0372340425531915;0;0;0,0558510638297873;0;0;0;0,00398936170212766;0;0;0;0,00930851063829787;0;0;0;0;0,0132978723404256;0,00398936170212766;0
"Lapteva_a71";0,0241935483870968;0;0,0419354838709678;0,00161290322580646;0;0,0209677419354838;0;0,0032258064516129;0,575806451612903;0;0;0,00161290322580646;0;0;0;0;0,00161290322580646;0;0;0,00483870967741936;0;0,017741935483871;0;0;0;0;0;0;0;0;0;0;0;0;0,00645161290322581;0;0,109677419354839;0,0774193548387097;0;0;0,0838709677419355;0;0;0;0;0,00806451612903226;0;0;0,0209677419354838;0;0;0;0;0;0;0
"Lapteva_a72";0,0845921450151057;0;0,06797583081571;0,00151057401812689;0;0,0362537764350453;0,00604229607250755;0,00755287009063444;0,274924471299094;0;0;0;0;0;0;0;0,00302114803625377;0;0;0,00906344410876133;0;0,00604229607250755;0;0;0,00302114803625377;0;0;0;0;0;0;0;0;0;0;0;0,170694864048339;0,20392749244713;0;0;0,0694864048338369;0;0;0;0;0,0332326283987915;0;0;0,0226586102719033;0;0;0;0;0;0;0
"Lapteva_a73";0,0665760869565217;0;0,0122282608695652;0,00543478260869565;0;0,0122282608695652;0,00271739130434783;0,00407608695652174;0,224184782608696;0;0;0;0;0;0;0;0,00271739130434783;0;0;0,00543478260869565;0;0,0326086956521739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,380434782608696;0,169836956521739;0;0;0,0502717391304348;0;0;0;0,00407608695652174;0;0;0;0,00815217391304348;0;0;0;0;0,00951086956521739;0,00951086956521739;0
"Lapteva_a74";0,0885761589403974;0;0,00827814569536424;0,00827814569536424;0;0,0281456953642384;0,0099337748344371;0,00910596026490067;0,206125827814569;0;0;0;0;0;0;0;0,01158940397351;0;0;0,00579470198675497;0;0,0281456953642384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,30546357615894;0,10182119205298;0;0;0,0728476821192054;0;0;0;0,00413907284768212;0;0;0;0,0198675496688742;0;0;0,000827814569536424;0;0,0521523178807947;0,0389072847682119;0
"Lapteva_a75";0,0540540540540541;0;0,0317273795534666;0,00235017626321974;0;0,00940070505287897;0,00587544065804936;0,00235017626321974;0,334900117508813;0;0;0;0;0;0;0;0;0;0;0,00470035252643949;0;0,0411280846063456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,311398354876616;0,0587544065804936;0;0;0,121034077555816;0;0;0;0;0;0;0;0,00587544065804936;0;0;0;0;0,00470035252643949;0,0117508813160987;0
"Lapteva_a76";0,0615384615384616;0;0;0;0;0,026923076923077;0;0,0076923076923077;0,284615384615385;0;0;0;0;0;0;0;0,00384615384615385;0;0;0,00384615384615385;0;0,0576923076923078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,280769230769231;0,215384615384615;0;0;0,0576923076923078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lapteva_a77";0,0964285714285713;0;0,0107142857142857;0;0;0,0178571428571429;0;0;0,346428571428571;0;0;0;0;0;0;0;0,00357142857142857;0;0;0,00714285714285714;0;0,0178571428571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,314285714285714;0,167857142857143;0;0;0,00714285714285714;0;0;0;0,00714285714285714;0;0;0;0;0;0;0;0;0,00357142857142857;0;0
"Lapteva_a78";0,0266666666666666;0;0,00799999999999999;0;0;0,0133333333333333;0;0;0,114666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,232;0,6;0;0;0,00533333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lapteva_a79";0,0206185567010309;0;0,018041237113402;0;0;0,0103092783505155;0;0,00515463917525773;0,244845360824743;0;0;0;0;0;0;0;0,00257731958762887;0;0;0,00773195876288659;0;0,0103092783505155;0;0;0,018041237113402;0;0;0;0;0;0;0;0;0;0;0;0,188144329896907;0,407216494845361;0;0;0,0515463917525774;0;0;0;0,00773195876288659;0,00515463917525773;0;0;0,00257731958762887;0;0;0;0;0;0;0
"Lapteva_a80";0,0244755244755244;0;0,0104895104895105;0,0104895104895105;0;0,0244755244755244;0,006993006993007;0,0034965034965035;0,381118881118881;0;0;0;0;0;0;0;0,0034965034965035;0;0;0,006993006993007;0;0,0034965034965035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,185314685314686;0,283216783216783;0;0;0,0314685314685315;0;0;0;0,006993006993007;0,0104895104895105;0;0;0;0;0;0,0034965034965035;0;0,0034965034965035;0;0
"Lapteva_a81";0,029816513761468;0;0,0206422018348623;0,00229357798165138;0;0,0321100917431193;0;0;0,300458715596331;0;0;0;0;0;0;0;0;0;0;0,0137614678899083;0;0,00688073394495413;0;0;0,00458715596330275;0;0;0;0;0;0;0;0;0;0;0;0,110091743119266;0,28440366972477;0;0;0,174311926605505;0;0;0;0;0,0114678899082568;0;0;0,00458715596330275;0;0;0;0;0,00229357798165138;0,00229357798165138;0
"Lapteva_a82";0,0170731707317073;0;0,00487804878048781;0,024390243902439;0;0,0365853658536586;0;0;0,404878048780488;0;0;0;0;0;0;0;0,0024390243902439;0;0;0,0121951219512195;0;0,00487804878048781;0;0;0;0;0;0;0;0;0;0;0;0;0,00487804878048781;0;0,0829268292682927;0,324390243902439;0;0;0,024390243902439;0;0;0;0,00487804878048781;0,024390243902439;0,0024390243902439;0;0,0195121951219512;0;0;0;0;0,0024390243902439;0,0024390243902439;0
"Lapteva_a83";0,0118694362017804;0;0,0148367952522256;0;0;0,00890207715133532;0;0,0029673590504451;0,593471810089021;0;0;0;0;0;0;0;0;0;0;0,0326409495548961;0;0,0029673590504451;0;0;0,00890207715133532;0;0;0;0;0;0;0;0;0;0;0;0,0474777448071217;0,183976261127596;0;0;0,0356083086053413;0;0;0;0,00890207715133532;0,0207715133531157;0;0;0,0118694362017804;0;0;0;0;0,0029673590504451;0,0118694362017804;0
"Lapteva_a84";0,0802139037433154;0;0,0240641711229946;0,0053475935828877;0;0,0614973262032084;0;0,00267379679144384;0,205882352941177;0;0;0;0;0;0;0;0,00802139037433154;0;0;0,0374331550802138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,299465240641711;0,171122994652406;0;0;0,0721925133689838;0;0;0;0,0133689839572192;0,0133689839572192;0;0;0;0;0;0;0;0,0053475935828877;0;0
"Lapteva_a85";0,0032258064516129;0;0,0129032258064516;0,00806451612903226;0;0,0419354838709677;0,00161290322580645;0,0112903225806452;0,411290322580645;0;0;0;0;0;0;0;0;0;0;0,0435483870967742;0;0,00806451612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0306451612903225;0,311290322580645;0;0;0,0596774193548386;0;0;0;0,0209677419354839;0,0258064516129032;0;0;0,00645161290322581;0;0;0;0;0,00161290322580645;0,00161290322580645;0
"Lapteva_a86";0;0;0,0155642023346304;0;0;0,0194552529182879;0;0;0,56420233463035;0;0;0;0;0;0;0;0;0;0;0,00389105058365759;0;0,00389105058365759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0116731517509728;0,352140077821012;0;0;0,0136186770428015;0;0;0;0;0,00583657587548638;0;0;0,00972762645914397;0;0;0;0;0;0;0
"Lapteva_a87";0,00584795321637427;0;0,00779727095516569;0;0;0,00779727095516569;0;0,00194931773879143;0,300194931773879;0;0;0;0;0;0;0;0,00389863547758284;0;0;0;0;0;0;0;0,00194931773879143;0;0;0;0;0;0;0;0;0;0;0;0,0272904483430799;0,623781676413255;0,00194931773879143;0;0,00779727095516569;0;0;0;0,00584795321637427;0;0;0;0,00194931773879143;0;0;0;0;0;0,00194931773879143;0
"Lapteva_a88";0,00901577761081893;0;0,0067618332081142;0,00375657400450788;0;0,0180315552216378;0,000751314800901578;0,0105184072126221;0,302779864763336;0;0;0;0;0;0;0;0,00525920360631105;0;0;0,00826446280991736;0;0,00150262960180315;0;0;0,00150262960180315;0;0;0;0;0;0;0;0;0;0,00150262960180315;0;0,0488354620586025;0,539444027047333;0,00150262960180315;0;0,0172802404207363;0;0;0;0,00751314800901578;0,00976709241172051;0;0;0,00300525920360631;0;0,000751314800901578;0;0;0,000751314800901578;0,00150262960180315;0
"Lapteva_a89";0;0;0,00714285714285715;0;0;0,00714285714285715;0,00238095238095239;0;0,285714285714286;0;0;0;0;0;0;0;0;0;0;0,0119047619047619;0;0,0238095238095239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00238095238095239;0,554761904761905;0;0;0,0952380952380953;0;0;0;0;0,00714285714285715;0;0;0,00238095238095239;0;0;0;0;0;0;0
"Lapteva_a90";0;0;0,0155440414507772;0,0077720207253886;0;0,038860103626943;0;0;0,292746113989637;0;0;0;0;0;0;0;0,00518134715025907;0;0;0,00518134715025907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0103626943005181;0,564766839378239;0;0;0,0544041450777203;0;0;0;0;0;0;0;0;0;0,00259067357512953;0;0;0;0,00259067357512953;0
"Lapteva_a91";0,00256410256410257;0;0,00512820512820512;0;0;0,0153846153846154;0;0;0,599999999999999;0;0;0;0;0;0;0;0;0;0;0,00256410256410257;0;0,0282051282051282;0;0;0,0948717948717949;0;0;0;0;0;0;0;0;0;0;0;0,00769230769230769;0,233333333333334;0;0;0,00512820512820512;0;0;0;0,00256410256410257;0;0;0;0;0;0;0;0;0,00256410256410257;0;0
"Lapteva_a92";0,00815217391304348;0;0,016304347826087;0;0;0,0217391304347826;0;0,00271739130434783;0,298913043478261;0;0;0;0;0;0;0;0;0;0;0,00271739130434783;0;0,0108695652173913;0;0;0,00815217391304348;0;0;0;0;0;0;0;0;0;0;0;0,0461956521739131;0,494565217391304;0;0;0,0733695652173914;0;0;0;0,0108695652173913;0;0;0;0,00543478260869566;0;0;0;0;0;0;0
"Lapteva_a93";0;0;0,0163339382940109;0,143375680580762;0;0,0217785843920145;0;0,0381125226860254;0,297640653357532;0,00181488203266788;0;0;0;0;0;0;0,0072595281306715;0;0;0;0;0,0490018148820326;0;0;0,00362976406533576;0;0;0;0;0;0;0;0;0;0;0;0,00362976406533576;0,0871143375680581;0;0;0,212341197822141;0;0;0;0,0217785843920145;0,0108892921960073;0;0;0,0852994555353902;0;0;0;0;0;0;0
"Lapteva_a94";0;0;0,0132013201320132;0,0429042904290429;0;0,0165016501650164;0;0,033003300330033;0,221122112211222;0;0;0;0;0;0;0;0,0132013201320132;0;0;0,00990099009900989;0;0,0297029702970298;0;0;0,0825082508250825;0;0;0;0;0;0;0;0;0;0;0;0,0231023102310231;0,425742574257425;0;0;0,0726072607260726;0;0;0;0,0066006600660066;0,0066006600660066;0;0;0,0033003300330033;0;0;0;0;0;0;0
"Lapteva_a95";0;0;0,0201342281879194;0,00671140939597315;0;0,0100671140939597;0;0,0167785234899329;0,302013422818792;0;0;0;0;0;0;0;0,0100671140939597;0;0;0,0100671140939597;0;0,0469798657718121;0;0;0,0939597315436241;0;0;0;0;0;0;0;0;0;0;0;0,0503355704697986;0,359060402684564;0;0;0,0369127516778523;0;0;0;0,00335570469798657;0;0;0;0,0335570469798658;0;0;0;0;0;0;0
"Lapteva_a96";0;0;0,0165745856353592;0;0;0,0359116022099448;0;0,00552486187845303;0,464088397790056;0;0;0;0;0;0;0;0,00276243093922652;0;0;0,00552486187845303;0;0,0248618784530387;0;0;0,00552486187845303;0;0;0;0;0;0;0;0;0;0;0;0,0276243093922652;0,353591160220994;0;0;0,0276243093922652;0;0;0;0;0,0193370165745857;0;0;0,0110497237569061;0;0;0;0;0;0;0
"Lapteva_a97";0;0;0,016025641025641;0;0;0,0288461538461538;0;0,00320512820512821;0,320512820512821;0;0;0;0;0;0;0;0;0;0;0,00641025641025641;0;0,016025641025641;0;0;0,00641025641025641;0;0;0;0;0;0;0;0;0;0;0;0,0448717948717948;0,519230769230769;0;0;0,0320512820512821;0;0;0;0;0,00641025641025641;0;0;0;0;0;0;0;0;0;0
"Lapteva_a98";0,00187265917602996;0;0,00749063670411985;0,00187265917602996;0;0,0187265917602996;0,00187265917602996;0,00749063670411985;0,245318352059925;0;0;0;0;0;0;0;0;0;0;0,00936329588014981;0;0,0337078651685393;0;0;0,00749063670411985;0;0;0;0;0;0;0;0;0;0;0;0,0411985018726591;0,589887640449438;0;0;0,0205992509363296;0;0;0;0;0,00749063670411985;0;0;0,00374531835205992;0;0;0;0;0,00187265917602996;0;0
"Lapteva_a99";0;0;0,00731707317073171;0,0024390243902439;0;0,0317073170731707;0;0;0,334146341463415;0;0;0;0;0;0;0;0;0;0;0,00487804878048781;0;0,0146341463414634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0390243902439025;0,551219512195122;0;0;0,0146341463414634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lapteva_a100";0;0;0,0152091254752852;0;0;0,0228136882129277;0;0;0,574144486692015;0;0;0;0;0;0;0;0;0;0;0,00380228136882129;0;0,00380228136882129;0;0;0,00760456273764259;0;0;0;0;0;0;0;0;0;0;0;0,026615969581749;0,288973384030418;0;0;0,026615969581749;0;0;0;0;0,0190114068441064;0;0;0,0114068441064639;0;0;0;0;0;0;0
"Lapteva_a101";0,00325203252032521;0;0;0,0016260162601626;0;0,0243902439024391;0,00325203252032521;0,00325203252032521;0,188617886178862;0;0;0;0;0;0;0;0;0;0;0,0113821138211382;0;0;0,0016260162601626;0;0;0;0;0;0;0;0;0;0;0;0,00325203252032521;0;0,0406504065040651;0,704065040650407;0;0;0,00975609756097562;0;0;0;0;0,00325203252032521;0;0;0;0;0;0;0;0;0,0016260162601626;0
"Lapteva_a102";0;0;0,0464480874316939;0;0;0,0355191256830602;0;0,0109289617486339;0,592896174863388;0;0;0;0;0;0;0;0,00273224043715847;0;0;0,00273224043715847;0;0,0191256830601093;0;0;0,0628415300546449;0;0;0;0;0;0;0;0;0,00273224043715847;0;0;0,0136612021857923;0,188524590163934;0;0;0,00819672131147541;0;0;0;0,00546448087431694;0;0;0;0,00546448087431694;0;0;0;0;0,00273224043715847;0;0
"Lapteva_a103";0;0;0,0673400673400675;0;0;0,0437710437710439;0;0;0,393939393939394;0;0;0;0;0;0;0;0,00336700336700337;0;0;0;0;0,0101010101010101;0;0;0,00336700336700337;0;0;0;0;0;0;0;0;0;0;0;0,0235690235690236;0,393939393939394;0;0;0,0572390572390573;0;0;0;0;0;0;0;0,00336700336700337;0;0;0;0;0;0;0
"Lapteva_a104";0;0;0,0237226277372262;0;0;0,00912408759124088;0;0;0,844890510948905;0;0;0;0;0;0;0;0;0;0;0;0;0,0145985401459854;0;0;0,00364963503649635;0;0;0;0;0;0;0;0;0;0;0;0,00182481751824817;0,0693430656934307;0,00364963503649635;0;0,0127737226277373;0;0;0;0;0;0;0;0,0164233576642336;0;0;0;0;0;0;0
"Lapteva_a105";0;0;0,162037037037037;0,00231481481481481;0;0,025462962962963;0;0,00462962962962963;0,587962962962963;0;0;0;0;0;0;0;0;0;0;0,00694444444444444;0;0,00925925925925927;0;0;0,00694444444444444;0;0;0;0;0;0;0;0;0;0;0;0,00694444444444444;0,108796296296296;0;0;0,0648148148148148;0;0;0;0,00462962962962963;0;0;0;0,00694444444444444;0;0;0;0;0,00231481481481481;0;0
"Lapteva_a106";0;0;0,029017857142857;0,00223214285714285;0;0,0491071428571428;0,00223214285714285;0,0334821428571428;0,430803571428572;0;0;0;0;0;0;0;0;0;0;0;0;0,00892857142857142;0,00223214285714285;0;0,00669642857142856;0;0;0;0;0;0;0;0;0,00223214285714285;0;0;0,00223214285714285;0,0691964285714285;0;0;0,341517857142857;0;0;0;0;0;0;0;0,0178571428571428;0;0;0,00223214285714285;0;0;0;0
"Lapteva_a107";0;0;0,0392749244712992;0;0;0,00453172205438066;0;0,00604229607250755;0,643504531722054;0;0;0;0;0;0;0;0;0;0;0,00302114803625378;0;0,0211480362537765;0;0;0;0;0;0;0;0;0;0;0;0,00151057401812689;0;0;0,00604229607250755;0,0468277945619336;0;0,00151057401812689;0,212990936555891;0;0;0;0,00151057401812689;0;0,00302114803625378;0;0,00906344410876133;0;0;0;0;0;0;0
"Lapteva_a108";0;0;0,0482142857142858;0;0;0,00982142857142857;0;0,00178571428571429;0,804464285714286;0;0;0;0;0;0;0;0;0;0;0;0;0,00535714285714286;0;0;0,0276785714285714;0;0;0;0;0;0;0;0;0;0;0;0,0125;0,0535714285714286;0;0;0,00803571428571429;0;0;0;0,00178571428571429;0;0;0;0,025;0;0;0,00178571428571429;0;0;0;0
"Lapteva_a109";0;0;0,123521681997372;0;0;0,00657030223390275;0;0,0026281208935611;0,749014454664914;0;0;0,00394218134034165;0;0;0;0;0,00131406044678055;0;0;0,00131406044678055;0;0,00394218134034165;0;0;0,00919842312746386;0;0;0;0;0;0;0;0;0;0;0;0,00394218134034165;0,0367936925098555;0;0;0,0289093298291721;0;0;0;0;0,00131406044678055;0;0,00131406044678055;0,026281208935611;0;0;0;0;0;0;0
"Lapteva_a110";0;0;0,21875;0;0;0,00390625;0;0;0,266927083333333;0;0;0;0;0;0;0;0;0;0;0;0;0,0911458333333333;0;0;0;0;0;0;0;0;0;0;0;0;0,00130208333333334;0;0,0221354166666667;0,125;0;0;0,149739583333333;0;0;0;0,00130208333333334;0;0;0;0,119791666666667;0;0;0;0;0;0;0
"Lapteva_a111";0;0;0,215753424657534;0;0;0,0273972602739726;0,00342465753424657;0,00342465753424657;0,36472602739726;0;0;0,00342465753424657;0;0;0;0;0;0;0;0,00171232876712328;0;0,0188356164383562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00856164383561643;0,111301369863014;0;0;0,222602739726027;0;0;0;0,00171232876712328;0;0;0;0,0171232876712328;0;0;0;0;0;0;0
"Lapteva_a112";0;0;0,201698513800424;0;0;0,0127388535031847;0;0,0106157112526539;0,656050955414013;0;0;0;0;0;0;0;0,00212314225053079;0;0;0;0;0;0;0;0,0276008492569003;0;0;0;0;0;0;0;0;0;0;0;0,0127388535031847;0,0445859872611466;0;0;0,0318471337579618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lapteva_a113";0;0;0,143835616438356;0;0;0,195205479452055;0,00342465753424658;0,0205479452054794;0,304794520547945;0;0;0;0;0;0;0;0,00342465753424658;0;0;0,0171232876712328;0;0,00342465753424658;0;0;0,0171232876712328;0;0;0;0;0;0;0;0;0;0;0;0,0787671232876712;0,143835616438356;0;0;0,0684931506849314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lapteva_a114";0;0;0,0682261208576998;0;0;0,01364522417154;0;0,00389863547758285;0,592592592592593;0;0;0;0;0;0;0;0;0;0;0;0;0,130604288499026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0311890838206627;0,0916179337231968;0;0;0,0467836257309941;0;0;0;0;0;0;0;0,0214424951267057;0;0;0;0;0;0;0
"Lapteva_a115";0;0;0,00120192307692308;0;0;0,00600961538461538;0,0120192307692308;0;0,0793269230769231;0;0;0,00120192307692308;0;0;0;0;0;0;0;0,00240384615384615;0;0,171875000000001;0;0;0,00360576923076923;0;0;0;0;0;0;0;0;0;0;0;0,0132211538461539;0,063701923076923;0;0;0,358173076923077;0;0;0;0,229567307692307;0;0;0,00360576923076923;0,0540865384615385;0;0;0;0;0;0;0
"Lapteva_a116";0;0;0,0158478605388273;0;0;0,00158478605388273;0,00792393026941363;0;0,819334389857369;0;0;0;0;0;0;0;0,00158478605388273;0;0;0,00158478605388273;0;0,0158478605388273;0;0;0,00158478605388273;0;0;0;0;0;0;0;0;0;0;0;0;0,0190174326465927;0;0;0,0982567353407291;0;0;0;0,00158478605388273;0;0;0;0,0158478605388273;0;0;0;0;0;0;0
"Lapteva_a117";0;0;0,0283333333333334;0;0;0,0133333333333333;0,02;0;0,238333333333334;0;0;0;0;0;0;0;0;0;0;0,00166666666666667;0;0,11;0;0;0,0183333333333334;0;0;0;0;0;0;0;0;0,00166666666666667;0;0;0,005;0,0533333333333333;0;0;0,421666666666666;0;0;0;0,005;0;0;0,00166666666666667;0,0816666666666666;0;0;0;0;0;0;0
"Lapteva_a118";0,00121506682867557;0;0,0170109356014581;0,00121506682867557;0;0,0133657351154313;0,0886998784933171;0;0,247873633049818;0;0;0;0;0;0;0;0;0;0;0;0;0,1044957472661;0;0;0,0157958687727825;0;0;0;0;0;0;0;0;0;0;0;0,00607533414337789;0,0619684082624545;0;0;0,404617253948967;0;0;0;0,0206561360874848;0;0;0,00121506682867557;0,0157958687727825;0;0;0;0;0;0;0
"Lapteva_a119";0;0;0,0404339250493096;0,00690335305719922;0;0,0167652859960552;0;0;0,725838264299803;0;0;0,000986193293885601;0;0;0;0;0;0;0;0,000986193293885601;0;0,0897435897435898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0019723865877712;0,0601577909270217;0;0;0,0295857988165681;0;0;0;0,000986193293885601;0;0;0;0,0256410256410257;0;0;0;0;0;0;0
"Lapteva_a120";0;0;0,0766871165644171;0;0;0,00613496932515337;0;0;0,595092024539877;0;0;0;0;0;0;0;0,00306748466257669;0;0;0,00306748466257669;0;0,0214723926380368;0;0;0,0122699386503068;0;0;0;0;0;0;0;0;0;0;0;0;0,138036809815951;0;0;0,116564417177914;0;0;0;0;0;0;0;0,0276073619631902;0;0;0;0;0;0;0
"Lapteva_a121";0;0;0,215355805243446;0;0;0,0205992509363296;0,00374531835205993;0;0,391385767790262;0;0;0;0;0;0;0;0,00374531835205993;0;0;0;0;0,0337078651685393;0,00187265917602996;0;0,0112359550561797;0;0;0;0;0;0;0;0;0;0;0;0,00936329588014981;0,123595505617977;0;0;0,177902621722846;0;0;0;0;0;0;0;0,00749063670411985;0;0;0;0;0;0;0
"Lapteva_a122";0;0;0,0220883534136547;0;0;0,106425702811245;0,00602409638554217;0;0,648594377510041;0;0;0;0;0;0;0;0;0;0;0,00200803212851406;0;0,0281124497991968;0;0;0,00200803212851406;0;0;0;0;0;0;0;0;0;0;0;0,00200803212851406;0,130522088353413;0;0,00200803212851406;0,0441767068273092;0;0;0;0;0;0;0;0,00602409638554217;0;0;0;0;0;0;0
"Lapteva_a123";0;0;0,025974025974026;0;0;0,0952380952380952;0;0;0,467532467532468;0;0,00432900432900432;0;0;0;0;0;0,00865800865800865;0;0;0;0;0,0865800865800865;0;0;0,00432900432900432;0;0;0;0;0;0;0;0;0;0;0;0,00432900432900432;0,151515151515152;0;0;0,116883116883117;0;0;0;0;0;0,00432900432900432;0;0,0303030303030303;0;0;0;0;0;0;0
"Lapteva_a124";0;0;0,64;0,004;0;0,0219999999999999;0,002;0;0,136000000000001;0;0;0;0;0;0;0;0;0;0;0;0;0,026;0;0;0,004;0;0;0;0;0;0;0;0;0;0,002;0;0,004;0,012;0;0;0,126;0;0;0;0;0;0;0;0,0219999999999999;0;0;0;0;0;0;0
