"";"X";"X2";"optima";"mean";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"mean.1";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"mean.2";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"mean.3";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3";"mean.4";"X0.5_inf.4";"X0.5_sup.4";"X0.95_inf.4";"X0.95_sup.4"
"243";243;37846,26488;2,312312312;2,360345589;-1,611611612;6,376376376;-9,459459459;14,08408408;580,4291031;344,3443443;608,6086086;200,2002002;1057,057057;20,30167205;16,87687688;23,63363363;10,27027027;30,39039039;-12,51639461;-19,36936937;-5,675675676;-32,52252252;7,657657658;5365,265506;3050,25025;6921,721722;0;10206,60661
"244";244;38047,50785;2,312312312;2,344059098;-1,611611612;6,376376376;-9,459459459;14,22422422;727,0413932;344,3443443;728,7287287;172,1721722;1481,481481;18,98317369;15,37537538;22,73273273;8,018018018;30,09009009;-12,94626424;-19,90990991;-5,855855856;-33,6036036;7,837837838;10977,45555;5983,183183;14195,3954;0;21117,11712
"245";245;38210,50008;2,732732733;2,757457718;-1,191191191;6,796796797;-9,039039039;14,64464464;700,9390209;324,3243243;696,6966967;160,1601602;1445,445445;19,35709073;15,52552553;23,18318318;8,018018018;30,69069069;-12,52740893;-19,72972973;-5,315315315;-33,78378378;8,558558559;9791,168961;5044,644645;12611,61161;0;19240,04004
"246";246;38391,40852;3,853853854;3,867760322;0,21021021;7,497497497;-6,936936937;14,64464464;641,896742;344,3443443;660,6606607;188,1881882;1233,233233;20,46892461;16,72672673;24,23423423;9,369369369;31,44144144;-11,67790783;-18,82882883;-4,594594595;-32,7027027;9,279279279;6726,40425;3695,495495;8681,481481;0;12904,9049
"247";247;38554,0718;2,452452452;2,498474715;-1,471471471;6,516516517;-9,179179179;14,22422422;720,9192303;340,3403403;720,7207207;168,1681682;1473,473473;19,07729272;15,22522523;22,88288288;7,717717718;30,39039039;-12,69247395;-19,72972973;-5,495495495;-33,6036036;8,198198198;10872,33341;5983,183183;14078,07808;0;20882,48248
"248";248;38708,3853;2,592592593;2,542603031;-1,471471471;6,656656657;-9,459459459;14,64464464;711,7401676;332,3323323;708,7087087;164,1641642;1461,461461;19,08549914;15,22522523;22,88288288;7,717717718;30,54054054;-12,7268156;-19,90990991;-5,495495495;-33,96396396;8,558558559;10657,18541;5807,207207;13784,78478;0;20530,53053
"249";249;38865,64542;2,592592593;2,590850888;-1,331331331;6,376376376;-8,758758759;13,8038038;607,5828312;352,3523524;636,6366366;200,2002002;1121,121121;20,31947024;16,72672673;23,78378378;9,81981982;30,69069069;-11,84475109;-18,46846847;-5,135135135;-31,44144144;7,837837838;5616,711694;3167,567568;7273,673674;0;10734,53453
"250";250;39042,22136;2,172172172;2,205809366;-1,471471471;5,955955956;-8,758758759;13,24324324;845,2712266;460,4604605;872,8728729;252,2522523;1609,60961;18,36287261;14,77477477;21,83183183;7,867867868;28,88888889;-11,49214116;-17,74774775;-5,135135135;-30;7,117117117;11117,51636;6511,111111;14430,03003;58,65865866;20882,48248
"251";251;39194,14593;2,732732733;2,768031938;-1,051051051;6,656656657;-8,618618619;14,22422422;887,298781;516,5165165;928,9289289;296,2962963;1633,633634;18,42715604;14,92492492;21,83183183;8,168168168;28,58858859;-10,43911752;-16,66666667;-4,234234234;-28,91891892;8,018018018;11149,23154;6804,404404;14430,03003;351,951952;20882,48248
"252";252;39352,98133;2,732732733;2,760944688;-1,191191191;6,656656657;-8,758758759;14,36436436;640,1147875;340,3403403;656,6566567;180,1801802;1237,237237;19,82072304;16,27627628;23,48348348;9,069069069;30,54054054;-11,91919065;-18,82882883;-5,135135135;-32,16216216;8,198198198;6715,264089;3578,178178;8681,481481;0;13080,88088
"253";253;39525,13688;2,032032032;2,043121663;-2,032032032;6,096096096;-10,02002002;14,08408408;697,9899126;324,3243243;696,6966967;160,1601602;1433,433433;18,87326097;15,07507508;22,58258258;7,717717718;29,93993994;-13,52217769;-20,81081081;-6,396396396;-34,68468468;7,477477477;10819,70072;5924,524525;14019,41942;0;20823,82382
"254";254;39698,93045;1,331331331;1,33085232;-3,013013013;5,535535536;-11,42142142;13,94394394;684,4508745;312,3123123;680,6806807;152,1521522;1421,421421;18,69197227;14,92492492;22,43243243;7,717717718;29,78978979;-14,44710523;-21,89189189;-7,117117117;-36,12612613;7,297297297;10688,65012;5807,207207;13843,44344;0;20647,84785
"255";255;39834,2194;2,732732733;2,777761252;-1,331331331;6,936936937;-9,459459459;14,92492492;581,6245658;336,3363363;604,6046046;192,1921922;1073,073073;20,85036941;17,32732733;24,38438438;10,27027027;31,29129129;-12,31000342;-19,54954955;-5,135135135;-33,6036036;8,918918919;5518,476679;3167,567568;7156,356356;0;10441,24124
"256";256;40021,60666;2,312312312;2,32924142;-1,751751752;6,516516517;-9,87987988;14,64464464;839,6447291;456,4564565;868,8688689;248,2482482;1601,601602;18,7021612;15,22522523;22,28228228;8,318318318;29,03903904;-11,33837038;-17,92792793;-4,774774775;-30,72072072;8,198198198;10531,97646;6217,817818;13667,46747;58,65865866;19767,96797
"257";257;40174,11369;2,592592593;2,571482186;-1,611611612;6,796796797;-9,87987988;15,06506507;860,1772363;476,4764765;892,8928929;264,2642643;1625,625626;17,88149228;14,17417417;21,53153153;7,117117117;28,73873874;-10,43171863;-17,20720721;-3,513513514;-30,54054054;9,81981982;10090,77206;5865,865866;13080,88088;0;18946,74675
"258";258;40323,63656;2,172172172;2,210029105;-2,032032032;6,376376376;-10,16016016;14,64464464;633,3491382;348,3483483;656,6566567;192,1921922;1201,201201;19,55193144;15,97597598;23,18318318;8,768768769;30,39039039;-12,76617886;-20,09009009;-5,495495495;-34,32432432;8,738738739;6430,698561;3578,178178;8329,52953;0;12318,31832
"259";259;40478,09008;1,471471471;1,409735065;-2,872872873;5,675675676;-11,28128128;14,08408408;727,4318059;328,3283283;720,7207207;156,1561562;1517,517518;18,29818891;14,47447447;21,98198198;7,117117117;29,48948949;-13,58516439;-20,81081081;-6,216216216;-35,04504505;7,837837838;11651,48414;6393,793794;15075,27528;0;22407,60761
"260";260;40671,18081;2,172172172;2,125862722;-2,032032032;6,236236236;-10,16016016;14,36436436;706,7015245;308,3083083;696,6966967;144,1441441;1497,497497;19,35865083;15,37537538;23,33333333;7,567567568;31,29129129;-13,15100079;-20,45045045;-5,855855856;-34,5045045;8,378378378;10853,90209;5455,255255;13902,1021;0;21410,41041
"261";261;40822,9542;3,013013013;3,032762262;-0,630630631;6,656656657;-7,777777778;13,94394394;641,0170996;336,3363363;656,6566567;176,1761762;1249,249249;20,48564363;17,17717718;23,93393393;10,42042042;30,54054054;-11,43584283;-17,92792793;-4,774774775;-30,72072072;7,837837838;6405,338133;3402,202202;8270,870871;0;12435,63564
"262";262;40980,31826;2,312312312;2,369110158;-1,471471471;6,236236236;-9,039039039;13,8038038;718,0395899;308,3083083;704,7047047;144,1441441;1529,52953;19,43912351;15,52552553;23,48348348;7,717717718;31,29129129;-12,79136131;-19,90990991;-5,495495495;-33,96396396;8,378378378;10702,74009;5337,937938;13726,12613;0;21175,77578
"263";263;41153,41218;7,177177177;7,20745425;3,873873874;10,48048048;-2,582582583;17,08708709;813,7674918;428,8288288;836,6366366;227,027027;1576,576577;21,41372147;16,93693694;25,94594595;7,927927928;34,77477477;-4,737164262;-10,99099099;1,371371371;-23,16316316;13,54354354;9476,535382;5135,035035;12291,79179;-100;18322,02202
"264";264;41327,39819;2,592592593;2,600867606;-1,051051051;6,236236236;-8,198198198;13,38338338;599,2132569;344,3443443;624,6246246;196,1961962;1113,113113;20,45927449;17,02702703;23,93393393;10,12012012;30,69069069;-11,76031042;-18,28828829;-5,135135135;-31,08108108;7,477477477;5465,510365;2991,591592;7039,039039;0;10499,8999
"265";265;41482,54173;6,876876877;6,933192061;3,423423423;10,48048048;-3,483483483;17,23723724;821,8305272;441,4414414;849,2492492;235,4354354;1580,780781;21,18477253;16,57657658;25,76576577;7,747747748;34,77477477;-4,833657521;-11,18118118;1,561561562;-23,73373373;13,92392392;9928,152296;5532,632633;12888,18819;-100;19050,95095
"266";266;41652,9183;2,872872873;2,829204579;-0,910910911;6,656656657;-8,338338338;14,08408408;899,1093995;528,5285285;944,9449449;304,3043043;1645,645646;18,73311351;15,22522523;22,28228228;8,318318318;29,18918919;-10,25845766;-16,30630631;-4,054054054;-28,37837838;7,837837838;10931,24775;6569,76977;14195,3954;234,6346346;20530,53053
"267";267;41810,45255;2,592592593;2,657232942;-1,331331331;6,656656657;-9,179179179;14,36436436;588,0656347;344,3443443;612,6126126;200,2002002;1077,077077;20,75847725;17,17717718;24,23423423;10,12012012;31,29129129;-12,62351848;-19,72972973;-5,495495495;-33,6036036;8,198198198;5535,631313;3167,567568;7156,356356;0;10499,8999
"268";268;41942,39196;2,592592593;2,55440504;-1,611611612;6,656656657;-9,5995996;14,78478478;694,3419675;332,3323323;696,6966967;164,1641642;1409,409409;19,31175323;15,37537538;23,18318318;7,717717718;30,99099099;-12,97206886;-20,27027027;-5,495495495;-34,68468468;8,738738739;10336,03682;5689,88989;13374,17417;0;19885,28529
"269";269;42116,41035;13,99399399;14,03556991;10,63063063;17,4974975;3,763763764;24,22422422;436,9319836;176,5765766;422,5225225;79,87987988;952,2522523;30,61884968;27,54754755;33,71371371;21,52152152;39,73973974;-0,053958562;-4,794794795;4,814814815;-14,08408408;14,1041041;3804,731251;1545,945946;4933,333333;-400;8080,48048
"270";270;42288,69277;2,452452452;2,501774368;-1,331331331;6,376376376;-8,898898899;13,94394394;587,9444126;348,3483483;616,6166166;200,2002002;1073,073073;20,63349988;17,17717718;24,08408408;10,42042042;30,99099099;-11,97444469;-18,46846847;-5,315315315;-31,26126126;7,477477477;5435,935451;3108,908909;7039,039039;0;10265,26527
"271";271;42417,53204;13,99399399;13,98977973;10,63063063;17,35735736;4,044044044;23,94394394;444,7437655;180,7807808;430,9309309;81,98198198;969,0690691;30,55536345;27,40740741;33,57357357;21,24124124;39,73973974;-0,010280222;-4,474474474;4,494494494;-13,44344344;13,3033033;3956,136246;1569,96997;5101,501502;-400;8440,840841
"272";272;42607,76489;13,99399399;13,93804183;10,49049049;17,35735736;3,763763764;24,22422422;455,2514379;189,1891892;443,5435435;86,18618619;985,8858859;30,44377467;27,40740741;33,57357357;21,24124124;39,5995996;-0,063482062;-4,794794795;4,814814815;-14,24424424;14,1041041;3987,32146;1618,018018;5149,54955;-400;8464,864865
"273";273;42753,22076;2,592592593;2,613950538;-1,471471471;6,796796797;-9,459459459;14,78478478;563,6305174;332,3323323;588,5885886;192,1921922;1033,033033;20,90330115;17,32732733;24,38438438;10,57057057;31,29129129;-12,88352987;-20,27027027;-5,675675676;-34,32432432;8,558558559;5326,652818;3050,25025;6863,063063;0;10089,28929
"274";274;42925,61882;2,312312312;2,334235137;-1,751751752;6,376376376;-9,73973974;14,36436436;845,5553377;472,4724725;876,8768769;264,2642643;1589,58959;18,33440288;14,77477477;21,83183183;7,867867868;28,88888889;-11,23545402;-17,92792793;-4,594594595;-30,72072072;8,378378378;10874,67963;6569,76977;14078,07808;293,2932933;20413,21321
"275";275;43062,73265;3,153153153;3,217405807;-0,630630631;7,077077077;-8,058058058;14,5045045;841,3999647;464,4644645;872,8728729;256,2562563;1597,597598;18,39232381;14,77477477;22,13213213;7,567567568;29,33933934;-10,48577832;-17,02702703;-3,873873874;-30;8,918918919;10789,42056;6393,793794;14019,41942;58,65865866;20295,8959
"276";276;43256,14939;1,891891892;1,864957151;-1,611611612;5,395395395;-8,478478478;12,26226226;791,9373579;392,3923924;804,8048048;200,2002002;1585,585586;18,54689727;14,77477477;22,28228228;7,567567568;29,63963964;-12,27756658;-18,46846847;-6,036036036;-30,54054054;6,036036036;10941,67663;6100,500501;14195,3954;0;20941,14114
"277";277;43414,55269;1,751751752;1,793959448;-1,611611612;5,115115115;-8,198198198;11,7017017;804,0736701;388,3883884;808,8088088;192,1921922;1625,625626;18,47061068;14,92492492;22,13213213;7,717717718;29,18918919;-12,23324501;-18,10810811;-6,216216216;-29,81981982;5,495495495;11434,20545;6217,817818;14781,98198;0;22114,31431
"278";278;43567,43275;2,732732733;2,741705991;-1,051051051;6,656656657;-8,618618619;14,08408408;709,7343695;320,3203203;704,7047047;152,1521522;1477,477477;19,88393724;16,27627628;23,48348348;9,219219219;30,54054054;-12,62406676;-19,54954955;-5,855855856;-32,88288288;7,477477477;9962,844109;5396,596597;12846,24625;0;19240,04004
"279";279;43719,82847;2,732732733;2,792309527;-1,191191191;6,796796797;-9,039039039;14,5045045;729,2123565;320,3203203;720,7207207;152,1521522;1541,541542;19,08870521;15,22522523;23,03303303;7,567567568;30,54054054;-12,02264469;-19,00900901;-4,954954955;-32,7027027;8,738738739;11419,45626;5924,524525;14723,32332;0;22348,94895
"280";280;43891,28157;7,027027027;7,02341712;3,573573574;10,48048048;-3,183183183;17,23723724;827,4086859;441,4414414;849,2492492;235,4354354;1593,393393;21,5712678;16,93693694;26,30630631;7,567567568;35,4954955;-4,592699905;-10,61061061;1,561561562;-22,4024024;13,35335335;10638,78572;5797,697698;13815,91592;-100;20575,07508
"281";281;44058,84076;7,027027027;7,048550396;3,723723724;10,33033033;-2,732732733;16,93693694;835,7944141;445,6456456;857,6576577;239,6396396;1610,21021;21,45640005;16,93693694;26,12612613;7,927927928;35,13513514;-4,530153169;-10,42042042;1,371371371;-22,02202202;12,78278278;10662,4169;5863,963964;13815,91592;-100;20575,07508
"282";282;44236,17098;2,592592593;2,575709351;-1,051051051;6,096096096;-8,058058058;13,24324324;754,1376339;352,3523524;752,7527528;172,1721722;1553,553554;19,32927534;15,52552553;23,03303303;8,168168168;30,39039039;-11,65994969;-18,10810811;-5,315315315;-30,36036036;7,117117117;10611,28142;5513,913914;13667,46747;0;20765,16517
"283";283;44387,20038;6,576576577;6,541485219;3,273273273;9,87987988;-3,183183183;16,33633634;837,9240195;458,2582583;866,0660661;248,048048;1597,597598;20,87758814;16,3963964;25,40540541;7,567567568;34,05405405;-5,411762271;-11,37137137;0,610610611;-22,97297297;12,21221221;10457,0926;5996,496496;13617,11712;-100;19846,14615
"284";284;44560,99369;6,426426426;6,498725645;3,123123123;9,72972973;-3,483483483;16,33633634;835,9785115;441,4414414;857,6576577;235,4354354;1614,414414;20,28975984;15,67567568;24,86486486;6,666666667;33,87387387;-5,456885224;-12,13213213;1,181181181;-25,06506507;14,3043043;10596,35154;5930,23023;13749,64965;-100;20310,01001
"285";285;44696,19198;6,876876877;6,88342599;3,423423423;10,33033033;-3,183183183;17,08708709;815,8215839;428,8288288;836,6366366;227,027027;1580,780781;21,45419067;16,93693694;26,12612613;7,927927928;35,13513514;-4,668930116;-10,42042042;1,181181181;-21,83183183;12,4024024;10154,22833;5532,632633;13153,25325;-100;19647,34735
"286";286;44867,87379;6,426426426;6,395987407;2,972972973;9,87987988;-3,933933934;16,63663664;835,8099481;441,4414414;857,6576577;235,4354354;1622,822823;21,0343806;16,57657658;25,40540541;7,927927928;34,23423423;-5,596881597;-11,94194194;0,610610611;-24,3043043;12,97297297;11170,5456;6129,029029;14478,57858;-100;21569,06907
"287";287;45027,754;6,276276276;6,232385976;2,972972973;9,57957958;-3,483483483;16,03603604;849,1051887;449,8498498;874,4744745;239,6396396;1643,843844;20,77287954;16,3963964;25,04504505;7,927927928;33,51351351;-5,634087209;-11,56156156;0,42042042;-23,35335335;12,02202202;11269,25348;6327,827828;14611,11111;-100;21502,8028
"288";288;45204,49924;2,732732733;2,749708082;-0,770770771;6,236236236;-7,497497497;13,1031031;799,26066;364,3643644;796,7967968;176,1761762;1657,657658;18,83075467;15,22522523;22,43243243;8,018018018;29,63963964;-10,73834713;-16,84684685;-4,594594595;-28,73873874;7,297297297;11940,97738;6100,500501;15368,56857;0;23522,12212
"289";289;45386,4113;6,426426426;6,443747479;3,273273273;9,72972973;-3,033033033;16,03603604;881,4707801;475,0750751;908,1081081;256,4564565;1690,09009;20,74336939;16,57657658;24,86486486;8,468468468;32,97297297;-5,303416486;-10,8008008;0,23023023;-21,64164164;11,07107107;11423,33981;6592,892893;14876,17618;-100;21635,33534
"290";290;45527,89846;2,592592593;2,646149189;-1,191191191;6,376376376;-8,618618619;13,8038038;736,0305093;320,3203203;724,7247247;152,1521522;1553,553554;19,28109245;15,52552553;23,18318318;8,018018018;30,69069069;-12,07814767;-19,00900901;-5,135135135;-32,34234234;8,198198198;11690,27229;5748,548549;14957,95796;0;23170,17017
"291";291;45684,54496;2,172172172;2,237465134;-1,611611612;6,096096096;-9,179179179;13,52352352;663,622932;356,3563564;680,6806807;192,1921922;1273,273273;19,39964423;15,82582583;23,03303303;8,618618619;30,09009009;-12,41053436;-19,18918919;-5,495495495;-32,52252252;7,837837838;6763,457958;3636,836837;8740,14014;0;13139,53954
"292";292;45886,66947;2,312312312;2,2857654;-1,751751752;6,236236236;-9,459459459;14,08408408;732,9220242;336,3363363;728,7287287;160,1601602;1517,517518;18,71740662;14,92492492;22,43243243;7,567567568;29,93993994;-12,63098189;-19,72972973;-5,495495495;-33,6036036;8,198198198;11321,00984;6217,817818;14664,66466;0;21821,02102
"293";293;46043,31597;2,732732733;2,796049604;-1,191191191;6,656656657;-8,898898899;14,5045045;751,1922904;344,3443443;748,7487487;168,1681682;1557,557558;18,89933856;14,92492492;22,73273273;7,267267267;30,54054054;-11,71131323;-18,82882883;-4,594594595;-32,52252252;9,279279279;11426,37701;6041,841842;14723,32332;0;22231,63163
"294";294;46205,01558;2,872872873;2,831392184;-0,770770771;6,516516517;-8,058058058;13,66366366;658,0614125;352,3523524;676,6766767;188,1881882;1269,269269;19,91959425;16,27627628;23,48348348;9,219219219;30,69069069;-10,89163788;-17,20720721;-4,594594595;-29,45945946;7,837837838;6435,460602;3343,543544;8270,870871;0;12611,61161
"295";295;46366,71519;2,312312312;2,33249665;-1,751751752;6,516516517;-9,87987988;14,64464464;713,6765725;324,3243243;708,7087087;156,1561562;1481,481481;18,8906412;15,07507508;22,73273273;7,567567568;30,24024024;-12,78719604;-20,09009009;-5,495495495;-34,14414414;8,738738739;11026,14341;5983,183183;14254,05405;0;21293,09309
"296";296;46543,57414;1,891891892;1,88305468;-2,312312312;5,955955956;-10,44044044;14,08408408;889,2724307;516,5165165;928,9289289;296,2962963;1637,637638;17,75970667;14,32432432;21,08108108;7,717717718;27,68768769;-11,02331192;-17,56756757;-4,594594595;-30;8,018018018;11675,14625;7273,673674;15133,93393;527,9279279;21821,02102
"297";297;46725,4862;2,032032032;1,97258305;-1,611611612;5,675675676;-8,758758759;12,68268268;681,4635719;368,3683684;700,7007007;200,2002002;1301,301301;19,30911381;15,97597598;22,73273273;9,219219219;29,48948949;-12,79773151;-19,36936937;-6,216216216;-32,16216216;6,396396396;7075,510165;3988,788789;9150,750751;0;13491,49149
"298";298;46861,92024;0,770770771;0,751480576;-3,013013013;4,554554555;-10,44044044;11,98198198;749,4130995;360,3603604;752,7527528;180,1801802;1521,521522;17,63697866;14,17417417;21,08108108;7,267267267;27,98798799;-14,20394543;-20,99099099;-7,477477477;-33,96396396;5,675675676;11304,57877;6980,38038;14664,66466;410,6106106;21175,77578
"299";299;47043,83231;1,751751752;1,689552903;-2,172172172;5,535535536;-9,73973974;13,1031031;852,249921;468,4684685;880,8808809;256,2562563;1613,613614;18,07590394;14,62462462;21,38138138;7,867867868;28,13813814;-12,05188054;-18,46846847;-5,675675676;-30,9009009;6,756756757;11603,07143;7039,039039;15075,27528;293,2932933;21762,36236
"300";300;47205,53192;3,013013013;2,952590419;-0,910910911;6,796796797;-8,338338338;14,22422422;592,9390398;336,3363363;616,6166166;188,1881882;1105,105105;20,73400441;17,32732733;24,08408408;10,72072072;30,69069069;-11,94402109;-18,64864865;-5,135135135;-31,8018018;8,018018018;5596,397259;3108,908909;7215,015015;0;10734,53453
"301";301;47382,39086;1,471471471;1,490762611;-2,592592593;5,535535536;-10,44044044;13,52352352;712,5135234;324,3243243;708,7087087;156,1561562;1477,477477;18,65729143;15,07507508;22,28228228;8,018018018;29,33933934;-14,05373226;-21,17117117;-6,936936937;-34,86486486;6,936936937;11395,46017;6217,817818;14723,32332;0;21938,33834
"302";302;47564,30293;1,611611612;1,677217053;-2,452452452;5,815815816;-10,58058058;13,94394394;710,4185948;320,3203203;704,7047047;152,1521522;1481,481481;18,68004036;15,07507508;22,28228228;8,018018018;29,48948949;-13,83862146;-20,99099099;-6,576576577;-34,86486486;7,297297297;11634,76509;6217,817818;15016,61662;0;22583,58358
