"";"Abies";"Acer campestre-type";"Alnus";"Apiaceae";"Artemisia";"Betula";"Campanulaceae";"Carpinus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Chenopodiaceae/Amaranthaceae";"Corylus";"Cyperaceae";"Fraxinus";"Hippophae rhamnoides";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygonum";"Populus";"Quercus";"Rosaceae";"Rubiaceae";"Salix";"Thalictrum";"Tilia";"Ulmus"
"EPDcoretop_E1091";2,317073171;0,487804878;0,243902439;0;0,243902439;20;0;0,853658537;0;0;3,048780488;0,609756098;0;0;7,56097561;3,780487805;0;21,2195122;0;3,414634146;5,731707317;0;0,243902439;2,682926829;0;0;0,243902439
"EPDcoretop_E1092";0;0;1,75;4,75;0,75;0,125;0,25;0;0;0,5;0,375;25,5;0;0;2,125;9,5;0;41,625;0;0;0,125;1,375;0;0;0;0;0
"EPDcoretop_E1093";0;0;1,061571125;1,27388535;1,061571125;4,883227176;0;0,636942675;0;0,42462845;16,56050955;0,8492569;0;0;2,547770701;12,314225055;0;6,157112527;0;0;7,643312102;0;2,760084926;0,8492569;0;0,636942675;0,42462845
"EPDcoretop_E1095";0;0;4,066073697;0,508259212;0,381194409;4,066073698;0;0;0;0,127064803;0,762388818;26,93773825;0;0;10,80050826;36,59466328;0;3,557814485;0;0;0,762388818;0,127064803;0;0,508259212;0;0;0
"EPDcoretop_E1097";0;0;1,785714286;0;0,78125;2,678571429;0;0;0,223214286;0,334821429;0,334821429;15,73660714;0;0,111607143;2,678571429;16,852678573;0;16,40625;0;0;0,334821429;0;0,111607143;3,90625;0;0;0
"EPDcoretop_E1098";0,128287364;0;4,105195638;0;0,256574727;0,898011546;0;0,128287364;0;0,064143682;1,539448364;0,384862091;0;0;8,082103913;2,886465683;0;7,761385504;0;0;0,833867864;0;0;0,128287364;0,064143682;0,128287364;0,256574727
"EPDcoretop_E1100";5,485611511;0;1,708633094;0,089928058;0,089928058;1,618705036;0;0,089928058;0;0,089928058;0,539568345;29,67625899;0;0;27,3381295;6,924460432;0;2,787769784;0;0;2,158273381;0,629496403;0;0;0;0,35971223;0,179856115
"EPDcoretop_E1102";0;0;1,360544218;0,22675737;0;1,133786848;0;0;0;0,22675737;0;22,67573696;0;0;14,28571429;19,50113379;0;26,30385488;0;0;0,453514739;4,761904762;0;0;0;0;0
"EPDcoretop_E1105";0,619195046;0,309597523;6,037151703;0;0;4,024767802;0;0;0;0;3,095975232;1,238390093;0;0;17,18266254;6,81114551;0;20,89783282;0,154798762;0;2,012383901;0,154798762;0;0,309597523;0;0,154798762;0,464396285
"EPDcoretop_E1107";0;0,775193798;1,937984496;0;6,589147287;1,162790698;0;0;0;25,19379845;2,325581395;6,589147287;0;0;0;6,201550388;0;17,44186047;0;0;10,07751938;0;0;1,937984496;0;0;0
"EPDcoretop_E1108";1,030927835;0;2,886597938;0,103092784;0,309278351;1,649484536;0;0,309278351;0;0,206185567;1,340206186;6,804123711;0;0;16,18556701;4,742268042;0;16,18556701;0;0;2,577319588;0;0,206185567;0,103092784;0;0;0,206185567
"EPDcoretop_E1109";1,587301587;0;0,529100529;0;0;0,529100529;0;0;0;0;0,529100529;23,28042328;0;0;13,75661376;32,8042328;0;4,761904762;0;1,058201058;0;0;0;0;0;0;0
"EPDcoretop_E1121";0,177777778;0;3,733333333;0,088888889;0,266666667;0,977777778;0;0;0,088888889;0;0,888888889;4,177777778;0;0;4,088888889;9,066666666;0;12,08888889;0;0;0,711111111;0,088888889;0,088888889;0,177777778;0;0;0
"EPDcoretop_E1122";0,5;0;7,125;0,25;0,125;0,75;0,75;0,25;0,75;0,375;0,5;31,5;0;0;4,375;12,625;0;19,125;0;0;0,125;0,25;0,25;0;0;0;0
"EPDcoretop_E1134";0;0;0;0,387596899;1,550387597;1,550387597;0;0,775193798;0,387596899;12,01550388;0,387596899;0,387596899;0,387596899;0;0,775193798;5,426356589;0;36,82170543;1,550387597;0;1,550387597;0,775193798;0,387596899;0,387596899;0;0,387596899;0,775193798
"EPDcoretop_E1135";0;0;0;1,26984127;15,87301587;1,26984127;0;0;0,317460317;12,6984127;1,26984127;0,317460317;0;0;0;20,31746032;0;19,36507937;0;0;0,952380952;0,317460317;0,952380952;1,26984127;0,317460317;0,317460317;0,317460317
"EPDcoretop_E1138";1,340482574;0;4,021447721;0;0,268096515;0,17873101;0;0;0,089365505;0;1,161751564;52,8150134;0;0;1,251117069;7,149240393;0;19,392314566;0;0;0,089365505;0,893655049;0;0,625558535;0,089365505;0;0,089365505
"EPDcoretop_E1142";0,72815534;0,242718447;1,213592233;1,213592233;0;0,485436893;0,242718447;0;0,242718447;0,242718447;0,485436893;11,16504854;0;0;45,14563107;3,155339806;0;9,466019417;0;0;0,242718447;16,26213592;0;0;0;0,242718447;0,242718447
"EPDcoretop_E1143";0;0;2,548262548;0,077220077;0,694980695;1,081081081;0;0;0,077220077;0,231660232;0,308880309;7,799227799;0;0;2,316602317;8,494208494;0;1,776061776;0;0;0,308880309;0;0,231660232;0,463320463;0,463320463;0;0
"EPDcoretop_E1146";0,275482094;0;10,055096419;1,377410468;0;0,550964187;0,275482094;0;1,101928375;0,137741047;0,964187328;48,48484848;0;0;2,479338843;2,754820937;0;12,9476584;0;0;0;0,275482094;0;0,550964187;0,41322314;0,137741047;0,41322314
"EPDcoretop_E1149";0,56022409;0;0;0;0;3,641456583;0;0,420168067;0;0,420168067;0,700280112;1,400560224;0;0;2,661064426;21,98879552;0;5,602240896;0;0,140056022;1,820728291;0;0;0,700280112;0;0;0,140056022
"EPDcoretop_E1151";0,138600139;0,069300069;2,286902287;0;0,069300069;1,386001386;0;0;0;0,069300069;1,178101178;1,108801109;0;0;6,375606376;2,772002772;0;5,682605683;0;0;0,900900901;0;0;0,207900208;0;0,138600139;0
"EPDcoretop_E1153";2,356902357;0,084175084;4,461279461;0;0,168350168;1,683501684;0;0,336700337;0,084175084;0;2,02020202;27,52525253;0;0;15,74074074;6,313131313;0;16,32996633;0;0;4,713804714;2,777777778;0;0,420875421;0;0;0
"EPDcoretop_E1155";0,641848524;0,128369705;3,209242619;0;0,256739409;0,256739409;0;0;0;0;1,925545571;1,797175866;0;0;12,70860077;5,519897304;0;11,03979461;0;0;0,256739409;0;0,256739409;0,256739409;0;0,256739409;0,256739409
"EPDcoretop_E1157";0,151975684;0;0,37993921;0;0,151975684;1,443768997;0;0,227963526;0;0,075987842;0,37993921;4,027355623;0;0;12,38601824;10,258358662;0;4,559270517;0;0;1,063829787;0;0;0,227963526;0;0;0,075987842
"EPDcoretop_E1158";0,116414435;0;3,958090803;0,349243306;0,698486612;1,164144354;0,232828871;0;0;0,814901048;0,349243306;3,725261932;0;0;3,02677532;13,504074505;0;20,83818393;0;0;0,349243306;0;0,232828871;0,814901048;0,116414435;0;0
"EPDcoretop_E1159";0,636267232;0,106044539;0,742311771;0;0,318133616;3,181336161;0;0,424178155;0;0,212089077;2,226935313;4,984093319;0;0;8,907741251;3,393425239;0;14,74019088;0;0,106044539;2,332979852;0;0,106044539;0,424178155;0;0,106044539;0,212089077
"EPDcoretop_E1160";0,178571429;0;3,214285715;0,357142857;0,178571429;2,232142857;0,089285714;0;0,089285714;0;0,267857143;49,64285714;0;0;13,21428571;23,482142861;0;2,232142857;0;0;0,625;0,178571429;0,178571429;0,089285714;0;0,089285714;0,267857143
"EPDcoretop_E1161";1,248799232;0,096061479;17,00288184;0,576368876;0,672430355;1,53698367;0,192122959;0,288184438;0,288184438;0;0,960614793;27,08933718;0;0;6,147934678;15,946205568;0;9,990393852;0;0;1,921229587;0,192122959;0,192122959;0,096061479;0,192122959;0;0,480307397
"EPDcoretop_E1166";0,832589949;0,029735355;0,208147487;0;0;1,040737437;0;0,059470711;0;0,029735355;0,386559619;45,79244722;0;0;6,690454951;14,332441273;0;2,081474874;0;0;0,44603033;0;0,029735355;0,059470711;0;0;0,059470711
"EPDcoretop_E1167";0;0;2,672605791;0,445434298;2,227171492;0;0;0;0,890868597;0;0,222717149;35,41202673;0;0;4,454342984;18,262806239;0;23,38530067;0;0;0,222717149;0;0;0;0;0;0
"EPDcoretop_E1169";1,15942029;0;0,289855072;0;0;0,289855072;0;0;0;0;0,579710145;8,405797101;0;0;56,8115942;17,68115942;0;6,666666667;0,289855072;0;0,289855072;0;0;0;0;0,289855072;0
"EPDcoretop_E1170";2,04379562;0,145985401;4,963503649;0,145985401;0,291970803;0;0,291970803;0;0,145985401;0,291970803;0,437956204;18,24817518;0;0,145985401;22,48175182;7,737226277;0;20,58394161;0;0;1,167883212;1,313868613;0;0;0;0;0
"EPDcoretop_E1176";19,40441883;0,384245917;4,226705091;1,056676273;0;4,803073967;0;0;0,096061479;0;3,073967339;1,344860711;0;0;15,46589817;6,051873199;0;5,95581172;0;0;2,689721422;1,921229587;0;0,384245917;0;0,192122959;0,480307397
"EPDcoretop_E1178";5,643232903;0;6,504065041;0,191296031;0;0,286944046;0;0;0,143472023;0,095648015;4,304160689;0,908656145;0;0;15,06456241;2,869440459;0;3,204208513;0;0;0,478240077;0;0;0;0;1,099952176;1,817312291
"EPDcoretop_E1179";0,829875519;0;4,860699466;0;0,414937759;0,770598696;0;0;0;0,059276823;0,118553646;3,556609366;0;0;11,2033195;25,19264968;0;5,927682276;0;0;0,296384114;0,177830468;0,059276823;0;0;0;0
"EPDcoretop_E1180";0,147547031;0;0,774621911;0,110660273;0,073773515;0,405754334;0;0;0;0;0,221320546;1,586130579;0;0;2,50829952;31,64883807;0;2,803393582;0;0;0,036886758;0;0;0,147547031;0;0,036886758;0
"EPDcoretop_E1184";0,954084675;0;3,518187239;0,655933214;0,178890877;3,637447823;0;0;0,119260584;0;1,669648181;4,770423375;0;0;14,54979129;27,847346452;0;15,08646392;0;0;0,357781753;0;0;0;0,059630292;0,238521169;0,238521169
"EPDcoretop_E1189";0,193050193;0,096525097;5,984555985;0,28957529;0,096525097;9,459459459;0;0;0;0,096525097;2,316602317;1,061776062;0;0;23,93822394;4,633204633;0;20,46332046;0;0;1,544401544;0,193050193;0,096525097;0,096525097;0;0;0,28957529
"EPDcoretop_E1193";0;0;0,286532951;0,047755492;0,286532951;0,955109838;0;0;0,047755492;0,095510984;0,047755492;6,446991404;0;0;2,29226361;14,56542502;0;2,865329513;0;0;0;0;0;0;0;0;0
"EPDcoretop_E1194";0,340136054;0;2,517006803;0,272108844;0,068027211;6,394557823;0;0;0,136054422;0;0,612244898;15,44217687;0;0;10,13605442;49,115646255;0;5,170068027;0;0;1,496598639;0,068027211;0,068027211;0;0,136054422;0;0,068027211
"EPDcoretop_E1195";0,706297822;0;2,942907593;0,058858152;0,176574456;2,295467922;0;0;0,176574456;0,176574456;1,883460859;32,96056504;0;0;14,71453796;31,253678635;0;5,826957034;0;0;0,94173043;0;0,117716304;0;0;0;0
"EPDcoretop_E1196";0,142348754;0;5,622775801;0,355871886;1,209964413;2,135231317;0;0;0,284697509;0;0,355871886;24,48398577;0;0;5,12455516;35,231316731;0;10,3202847;0;0;0,640569395;0,071174377;0,071174377;0;0,213523132;0;0,142348754
"EPDcoretop_E1197";0,039154268;0;1,213782302;0,156617071;0,704776821;1,527016445;0;0;0,078308536;0,156617071;0,469851214;5,364134691;0;0;3,093187157;7,909162099;0;3,4064213;0;0;0,35238841;0,274079875;0;0;0;0;0
"EPDcoretop_E1198";0;0;9,070422535;0,394366197;0,169014085;1,295774648;0;0,169014085;0,507042254;0;1,070422535;33,23943662;0;0;0;21,07042254;0;17,57746479;0;0,112676056;0,112676056;0,61971831;0,169014085;0,225352113;0,281690141;0;0,169014085
"EPDcoretop_E1199";0,88837389;0,038624952;8,033989958;0,193124759;0,077249903;0,926998841;0;0;0,502124372;0;1,969872538;63,88567014;0;0;5,600617999;9,269988413;0;4,171494786;0;0,154499807;0,23174971;0,193124759;0;0,308999614;0,038624952;0,038624952;0,270374662
"EPDcoretop_E1200";0,500312695;0;14,8217636;8,880550344;0,437773609;2,063789869;0;0,250156348;0;0,062539087;1,438398999;34,83427142;0;0;7,004377736;8,255159475;0;10,44402752;0;0;0,187617261;0,312695435;0;0;0,250156348;0,062539087;0,250156348
"EPDcoretop_E1201";0,168634064;0;10,45531197;0,562113547;0,505902192;0,84317032;0;0,112422709;0,281056773;0,112422709;1,236649803;43,39516582;0;0;1,854974705;11,9168072;0;14,55874087;0;0,112422709;0,281056773;0,449690838;0,112422709;0,337268128;0,505902192;0,056211355;0
"EPDcoretop_E1202";0,080256822;0;5,136436597;0,240770465;0,642054575;0,160513644;0;0,080256822;0,160513644;0;0,401284109;53,2905297;0;0;4,574638844;18,13804173;0;9,711075441;0;0;0,080256822;0,080256822;0,080256822;0,160513644;0,160513644;0;0
"EPDcoretop_E1213";0,364298725;0,091074681;7,923497268;0,182149362;0,091074681;3,005464481;0;0,091074681;0;0,182149362;0,364298725;33,06010929;0;0;33,78870674;7,103825137;0;5,464480874;0;0;0,910746812;0,091074681;0;0;0;0;0,091074681
"EPDcoretop_E1214";0,077851304;0,077851304;5,527442585;0,700661736;0,428182172;0,58388478;0,506033476;0;2,33553912;0,155702608;0,272479564;27,05332814;0;0;5,760996497;12,88439081;0;32,23043986;0;0;0,038925652;0,856364344;0,233553912;0,700661736;0,155702608;0;0,077851304
"EPDcoretop_E1216";0,464396285;0;2,244582043;0,232198142;0,309597523;1,625386997;0;0,619195046;0;0,464396285;2,399380805;3,715170279;0;0;1,315789474;3,018575851;0;22,13622291;0;0,077399381;7,352941176;0,309597523;0,077399381;0,619195046;0;0;0
"EPDcoretop_E1227";0,578034682;0;1,252408477;0,674373796;1,445086705;0,770712909;0;0;0,192678227;2,119460501;0,481695568;0,578034682;0;0,385356455;16,1849711;17,822736034;0;44,79768786;0;0;5,298651252;0;0,481695568;0,096339114;0,289017341;0,096339114;0
"EPDcoretop_E1230";3,968253968;0;1,587301587;1,587301587;0;0;0;0;0;0,793650794;0;21,42857143;0,793650794;0;0,793650794;24,6031746;0;14,28571429;0;0;0,793650794;1,587301587;0;0;0;0,793650794;0
"EPDcoretop_E1232";0,07800312;0;11,70046802;0,07800312;1,248049922;13,1825273;0;0,780031201;0,15600624;1,404056162;1,170046802;0,390015601;0;0;0,624024961;41,65366615;0;10,4524181;0;0,23400936;2,496099844;0;0;0,468018721;0;0,07800312;0,07800312
"EPDcoretop_E1257";0;0;2,264150943;0,188679245;0,566037736;0,566037736;0;0,943396226;0;0,943396226;2,830188679;21,88679245;0;0;0,377358491;0,566037736;0;10,18867925;0;0;6,79245283;0,188679245;0,943396226;0,188679245;0;0;0,377358491
"EPDcoretop_E1258";0;0;1,589825119;0,317965024;0,476947536;2,543720191;0;0,79491256;0,158982512;0,635930048;1,589825119;3,020667727;0;0;0,79491256;0,79491256;0;4,769475358;0;0;4,13354531;0,635930048;0;0;0;0;0,158982512
"EPDcoretop_E1259";0;0,722891566;8,072289157;1,084337349;1,084337349;5,060240964;0;1,807228916;0,240963855;0,240963855;2,530120482;3,493975904;2,048192771;0;13,97590361;15,783132525;0;15,06024096;0;0;3,975903614;0,120481928;0,602409639;0,240963855;0;0;0,240963855
"EPDcoretop_E1265";12,37288136;0,338983051;25,42372881;0,169491525;0;1,694915254;0,338983051;0;0;0,508474576;1,86440678;12,71186441;0,338983051;0;0;4,915254237;0;8,474576271;0;0;0;1,694915254;0,338983051;0,508474576;0;0,677966102;0
"EPDcoretop_E1267";0;0;0;0,142045455;1,136363636;0,994318182;0;0;0;0,284090909;0,568181818;6,392045455;0,142045455;0;0;3,267045455;0;12,5;0;0;0;0;0;0;0;0;0
"EPDcoretop_E1268";1,379310345;0;0;0;0;2,068965517;0;0;0;0,689655172;0,689655172;0;0;0;0;55,86206897;0;15,17241379;0;0;0;1,379310345;1,379310345;0,689655172;0;0;0
"EPDcoretop_E1272";0,914634146;0;0,609756098;0;0;0,304878049;0;0;0,304878049;0;0,304878049;0,609756098;0;0;1,524390244;9,146341463;1,524390244;37,19512195;0;0;0;0;0;0;0;0;0
"EPDcoretop_E1273";0;0,437636761;0;1,750547046;0,875273523;0,875273523;0;0,218818381;0;0,218818381;0,656455142;17,50547046;0;0;0;22,53829322;0;25,16411379;0;0;0;0;1,094091904;0,218818381;0;0;0,218818381
"EPDcoretop_E1275";0;0;1,552393273;0,388098318;0,388098318;12,54851229;0;0,258732212;0;0,129366106;0,258732212;0;0,517464424;0;6,985769728;26,52005175;0;14,10090556;0;0;9,314359638;14,48900388;0;0,258732212;0;0;0
"EPDcoretop_E1279";9,647371923;0;8,915502329;0;0,266134398;7,584830339;0;2,927478377;0;0,133067199;7,51829674;0,665335995;0;0;3,526280772;2,195608782;0;4,923486361;0;0;0;0,066533599;0,066533599;0,199600798;0;0;0,399201597
"EPDcoretop_E1283";0,102774923;0;0,102774923;0;0,411099692;1,952723535;0;0,308324769;0;0,513874615;3,083247688;0,513874615;0;0;0,205549846;4,522096608;0;7,194244604;0;1,233299075;0;0,205549846;0,102774923;1,644398767;0;0;0,308324769
"EPDcoretop_E1285";2,298850575;0;2,298850575;0;0;2,298850575;0;0;0;0;18,3908046;12,64367816;0;0;0;12,64367816;0;16,09195402;0;0;8,045977011;0;0;0;0;1,149425287;1,149425287
"EPDcoretop_E1287";0;0;7,936507937;0;0,793650794;0,793650794;0;0,793650794;0;1,587301587;14,28571429;4,761904762;0;0;0;9,523809524;0;19,04761905;0;0;19,04761905;0;0;2,380952381;0;0;0
"EPDcoretop_E1289";0,5;0;17,5;0;0,5;7;0;1,5;0;2;11,5;5,5;2,5;0;0;15;0;5,5;0;0;18,5;0;0;3,5;0;1,5;0
"EPDcoretop_E1292";1,991150442;0;2,433628319;0,442477876;1,548672566;3,982300885;0,221238938;0;0;0,221238938;1,769911504;0,884955752;1,991150442;0;4,203539823;31,85840708;0;16,37168142;0;0;5,530973451;0;0;0;0;0;0,663716814
"EPDcoretop_E1299";0,442233278;0;2,708678829;0,165837479;0,165837479;0,497512438;0,05527916;0;0,221116639;0,497512438;0,276395799;26,47871752;0;0;26,09176341;21,558872308;0;11,27694859;0;0;0;0,11055832;0;0;0;0;0
"EPDcoretop_E1327";0;0;37,82771536;20,97378277;0;3,745318352;0;0;0,374531835;0,374531835;7,865168539;2,996254682;0;0;0;0;0;2,621722846;0;0;6,367041199;0;0;1,498127341;0;0;0,374531835
"EPDcoretop_E1328";0;0;1,53256705;4,597701149;0,766283525;1,53256705;0;0;0;0,766283525;6,513409962;4,214559387;0;0;0;1,915708812;0;49,04214559;0;0;3,0651341;0;0;0;0;0,383141762;1,53256705
"EPDcoretop_E1330";0;0;3,765690377;7,949790795;0,418410042;2,092050209;0;0;4,184100418;1,255230126;2,092050209;12,9707113;0;0;0;3,347280335;0;22,17573222;0;0;20,50209205;0;0;1,255230126;0;0;0,418410042
"EPDcoretop_E1344";1,149425287;0;0;1,149425287;0,574712644;0;0;0;0;0;0,574712644;23,56321839;0;0;0;56,32183908;0;2,873563218;0;0;0,574712644;0;0;0;0;0;0
"EPDcoretop_E1345";0;0;10,25641026;0;0;0;0;0;0;0;29,91452991;27,35042735;0;0;0;3,418803419;0;2,564102564;0;0;4,273504274;0;0;0,854700855;0;0;0
"EPDcoretop_E1349";0;0;1,840490798;0;0,613496933;1,840490798;0;0;0;0,613496933;8,588957055;22,08588957;0;0;0;8,588957055;0;21,47239264;0;0;4,90797546;0;0;1,226993865;0;0;1,226993865
"EPDcoretop_E1355";0;0;1,685393258;0;0;0;0;0,561797753;1,123595506;1,685393258;2,247191011;20,78651685;0;0;0;4,494382022;0;21,91011236;0;0;9,550561798;0;0;0;0;0;0
"EPDcoretop_E1356";0;0;0;0;1,183431953;0,591715976;0;0;0;4,733727811;4,733727811;16,56804734;0;0;0;5,325443787;0;27,81065089;0;0;4,733727811;0;0;0;1,183431953;0;0
"EPDcoretop_E1369";0;0;0;2,272727273;0;0;0;0;0;1,515151515;3,03030303;31,06060606;0;0;0;7,575757576;0;39,39393939;0;0;2,272727273;0;0;2,272727273;0;0;0
"EPDcoretop_E1371";0;0;9,81595092;0;0;1,840490798;0;0;0;0;6,134969325;14,72392638;14,11042945;0;0;4,90797546;0;7,975460123;0;0;7,36196319;0;0;26,99386503;0;0;0
"EPDcoretop_E1390";0;0;0;1,01010101;1,01010101;0;0;0;0;1,01010101;0;2,02020202;0;0;0;0;0;42,42424242;0;0;30,3030303;0;0;0;0;0;0
"EPDcoretop_E1391";0,630914826;0;0,630914826;0,315457413;0;2,839116719;0;0,315457413;0,94637224;0;4,100946372;7,255520505;0,630914826;0;0,315457413;7,570977918;0;38,80126183;0;0;4,731861199;0,630914826;0,630914826;0;0;0;0,315457413
"EPDcoretop_E1394";0;0;0;0;5,527638191;0,753768844;0;0;0;0;0,502512563;2,010050251;0;0;0;52,51256281;0;4,271356784;0;0;12,06030151;0;0;0;0;0;0
"EPDcoretop_E1395";2,521008403;0;0;0;0;0,840336134;0;5,042016807;0;1,680672269;10,92436975;10,92436975;0;0;5,042016807;15,12605042;0;19,32773109;0;0;5,042016807;0;0;0;0,840336134;1,680672269;1,680672269
"EPDcoretop_E1398";1,15942029;0,144927536;3,043478261;0,724637681;0,869565217;0,869565217;0;1,15942029;0;1,449275362;0,289855072;12,89855072;0,434782609;0;1,15942029;4,492753623;0;25,07246377;0;0;4,782608696;0;1,884057971;0,579710145;0,289855072;0;0,144927536
"EPDcoretop_E1403";0;0;10,09433962;0;0,471698113;4,716981132;0;0,566037736;0,283018868;0,660377358;2,264150943;17,9245283;0,094339623;0;0,566037736;22,83018868;0;16,41509434;0,283018868;0;6,981132075;0;0,094339623;0,283018868;0;0,283018868;0,188679245
"EPDcoretop_E1404";0;0,117508813;0;0,705052879;0,587544066;4,347826087;0;0,235017626;0;0,352526439;0;1,057579318;0;0;0;17,27379553;0;12,22091657;0;0,117508813;3,055229142;0;0,470035253;0,117508813;0;0;0
"EPDcoretop_E1406";0;0;1,422387137;0,061842919;0,185528757;4,761904762;0;0,309214595;0,061842919;0,989486704;0,556586271;16,38837353;0,432900433;0;15,27520099;4,823747681;0;5,194805195;0;0;1,669758813;0;0,061842919;0,061842919;0;0;0,061842919
"EPDcoretop_E1407";0;0;2,054794521;0,171232877;0;3,253424658;0;0,684931507;0;0,342465753;0,51369863;21,06164384;0,342465753;0;28,59589041;11,47260274;0;10,44520548;0;0;1,54109589;0;0;0;0;0,171232877;0,171232877
"EPDcoretop_E1410";0;0,25199496;31,91936161;0;0,16799664;18,31163377;0;0,75598488;0;0,04199916;4,241915162;0,79798404;0,16799664;0;1,763964721;1,301973961;0;10,7097858;2,183956321;0;3,569928601;0,04199916;0,04199916;0,4199916;0;0,4199916;0,50398992
"EPDcoretop_E1411";0,320855615;0,106951872;10,80213904;0;0,213903743;5,454545455;0;0,320855615;0,106951872;0,427807487;0,320855615;3,743315508;0,962566845;0;18,28877005;7,486631016;0;20,53475936;0;0;5,989304813;0;10,58823529;0,320855615;0;0;0,320855615
"EPDcoretop_E1412";0;0,15037594;4,436090226;0,07518797;0;20,52631579;0;3,759398496;0;0,30075188;9,398496241;0,45112782;0,37593985;0;2,556390977;3,007518797;0;10,67669173;0;0;2,556390977;0;0,15037594;0,827067669;0;0;0
"EPDcoretop_E1418";0;0;20,28169014;0;0,14084507;22,81690141;0;2,535211268;0;0;7,746478873;0;0,14084507;0;0,14084507;12,67605634;0;4,084507042;0;0;13,09859155;0;0;0;0;0,281690141;2,112676056
"EPDcoretop_E1420";0;0,148367953;0,890207715;0;0,59347181;0,296735905;0;0,148367953;0;0,741839763;0,59347181;0,890207715;0;0;0;3,560830861;0;13,35311573;0;0;0;0;0,148367953;0;0;0;3,264094955
"EPDcoretop_E1421";0,056753689;0;6,810442679;0;0;6,469920545;0;0,624290579;0,113507378;0,056753689;0,794551646;0,56753689;0,056753689;0;0,454029512;21,90692395;0;4,994324631;0;0;2,837684449;0,113507378;0;0,056753689;0;0;0,227014756
"EPDcoretop_E1422";0;0,159744409;2,076677316;0;0,319488818;4,47284345;0;1,916932907;0;0,958466454;1,277955272;21,88498403;0,319488818;0;22,68370607;12,4600639;0;9,584664537;0;0;2,236421725;0,319488818;0,159744409;0;0;0,319488818;0
"EPDcoretop_E1426";4,147465438;0,153609831;3,840245776;0,153609831;0,153609831;8,602150538;0;0,768049155;0;0;4,4546851;1,228878648;0;0;23,34869432;33,02611367;0;6,758832565;0;0;2,304147465;0;0;0,460829493;0;0,307219662;0,460829493
"EPDcoretop_E1429";0;0;2,13740458;0;0,152671756;3,358778626;0;0;0;0,305343511;1,06870229;0;0,305343511;0;10,83969466;64,88549618;0;5,34351145;0;0;0,763358779;0,152671756;0,152671756;0,152671756;0;0;0,152671756
"EPDcoretop_E1430";1,901743265;0;5,309033281;0,079239303;0,158478605;13,54992076;0;0,713153724;0;0,316957211;10,45958796;1,030110935;0,475435816;0;14,26307448;9,350237718;0;21,23613312;0;0;2,535657686;0;0,079239303;0,316957211;0;0,871632329;0,792393027
"EPDcoretop_E1432";1,912858661;0,106269926;1,806588735;0,106269926;0,531349628;8,395324123;0;0,531349628;0,318809777;0,425079702;1,70031881;3,506907545;0,425079702;0;20,51009564;21,25398512;0;17,10945802;0,106269926;0;1,912858661;0;0,106269926;0,318809777;0;0,212539852;0,318809777
"EPDcoretop_E1440";1,451027811;0,120918984;0,967351874;0;0,362756953;1,088270859;0;0,362756953;0,483675937;0;0,967351874;2,902055623;0;0;12,69649335;58,40386941;0;5,199516324;0;0;2,176541717;0,84643289;0,241837969;0,120918984;0;0;0
