"";"NameCal";"Loc.Longitude";"Loc.Latitude";"Abies";"Acer.campestre.type";"Ailanthus";"Alnus";"Apiaceae";"Araliaceae";"Artemisia";"Asteraceae";"Betula";"Campanulaceae";"Caprifoliaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Castanea.sativa";"Celtis";"Chenopodiaceae.Amaranthaceae";"Convolvulaceae";"Corylus";"Cotinus";"Crassulaceae";"Cyperaceae";"Ephedra";"Euptelea";"Fraxinus";"Gentianaceae";"Geraniaceae";"Hippophae.rhamnoides";"Humulus";"Juglans";"Larix";"Leguminosae";"Moraceae";"Nitraria";"Oleaceae";"Ostryopsis";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygala";"Polygonum";"Populus";"Primulaceae";"Quercus";"Ranunculaceae";"Rhamnaceae";"Rhus";"Rosaceae";"Rubiaceae";"Rutaceae";"Salix";"Sanguisorba.minor.type";"Scrophulariaceae";"Solanaceae";"Stellera";"Syringa";"Tamarix";"Thalictrum";"Tilia";"Tsuga";"Ulmus";"Urtica";"Valerianaceae";"Verbenaceae"
"Mitchell_a12";"Mitchell_a12";-9,533333333;52,03333333;0;0;0;1,438848921;0;0;0;0;19,42446043;0;0;0;0;0;0;0;0;1,438848921;0;0;0;0;0;0,71942446;0;0;0;0;0;0;0;0;0;0;0;0;1,438848921;0;7,553956835;0;0;0;0;8,992805755;0;0;0;1,079136691;0;0;1,798561151;0;0;0;0;0;0;0;0;0;0,35971223;0;0;0
"Mitchell_a13";"Mitchell_a13";-9,541666667;52,02083333;0;0;0;16,11111111;0;0;0;0;36,11111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,05555556;0;0;0;0;0;0;0;0;0;0;0;0;0,833333333;0;1,388888889;0;0;0;0;2,5;0;0;0;0;0;0;0,833333333;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mitchell_a14";"Mitchell_a14";-9,520833333;52,02083333;0;0;0;0;0;0;0;0;0,418410042;0;0;0;0;0;0;0;0;1,882845188;0;0;0;0;0;10,46025105;0;0;0;0;0;0;0;0;0;0;0;0;0,209205021;0;2,928870293;0;0;0;0;0,627615063;0;0;0;0,209205021;0;0;0,418410042;0;0;0;0;0;0;0;0;0;0,209205021;0;0;0
"Mitchell_a15";"Mitchell_a15";-9,520833333;52,02083333;0;0;0;0;0;0;0;0;0,952380952;0;0;0;0;0;0;0;0;0,529100529;0;0;0;0;0;1,481481481;0;0;0;0;0;0;0;0;0;0;0;0;0,529100529;0;0,423280423;0;0;0;0;0;0;0;0;0,105820106;0;0;0,105820106;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mitchell_a16";"Mitchell_a16";-9,605555556;51,97916667;0;0;0;0,333333333;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0,333333333;0;0;0,666666667;0;0;0;0;0;0;0;0;0;0;0;0;2,333333333;0;5,333333333;0;0;0;0;27,66666667;0;0;0;0,666666667;0;0;0,333333333;0;0;0;0;0;0;0;0,333333333;0;0;0;0;0
"Mitchell_a17";"Mitchell_a17";-9,591666667;51,97222222;0;0;0;0,141643059;0;0;0;0;70,9631728;0;0;0;0;0;0;0;0;0,424929178;0;0;0,141643059;0;0;0,283286119;0;0;0;0;0;0;0;0;0;0;0;0;0,424929178;0;2,266288952;0;0;0;0;6,657223796;0;0;0;0;0;0;0,283286119;0;0;0;0;0;0;0;0;0;0,283286119;0;0;0
"Mitchell_a18";"Mitchell_a18";-9,563888889;51,975;0;0;0;0,665778961;0;0;0;0;18,50865513;0;0;0;0;0;0;0;0;1,997336884;0;0;0,133155792;0;0;1,065246338;0;0;0;0;0;0;0;0;0;0;0;0;0,665778961;0;10,65246338;0;0;0;0;39,6804261;0;0;0;0,133155792;0;0;0,399467377;0;0;0;0;0;0;0;0;0;0,266311585;0;0;0
"Mitchell_a19";"Mitchell_a19";-9,563888889;51,975;0;0;0;0,16286645;0;0;0;0;18,89250814;0;0;0;0;0;0;0;0;0,651465798;0;0;0,814332248;0;0;1,140065147;0;0;0;0;0;0;0;0;0;0;0;0;0,651465798;0;5,863192182;0;0;0;0;19,38110749;0;0;0;0,488599349;0;0;0,488599349;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mitchell_a20";"Mitchell_a20";-9,591666667;51,97222222;0;0;0;1,428571429;0;0;0;0;15,71428571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,571428571;0;0;0;0;0;0;0;0;0;0;0;0;0,714285714;0;2,285714286;0;0;0;0;67,57142857;0;0;0;0,285714286;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mitchell_a21";"Mitchell_a21";-9,591666667;51,97222222;0;0;0;0,320512821;0;0;0;0;16,02564103;0;0;0;0;0;0;0;0;0,320512821;0;0;0,480769231;0;0;0,480769231;0;0;0;0;0;0;0;0;0;0;0;0;0,961538462;0;4,807692308;0;0;0;0;61,69871795;0;0;0;0;0;0;0,961538462;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mitchell_a22";"Mitchell_a22";-9,591666667;51,97222222;0;0;0;0,242424242;0;0;0;0;26,06060606;0;0;0;0;0;0;0;0;0,848484848;0;0;0;0;0;0,363636364;0;0;0;0;0;0;0;0;0;0;0;0;0,484848485;0;2,181818182;0;0;0;0;43,39393939;0;0;0;0,242424242;0;0;0,121212121;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mitchell_a23";"Mitchell_a23";-9,591666667;51,97222222;0;0,169779287;0;0;0;0;0;0;15,44991511;0;0;0;0;0;0;0;0;0,509337861;0;0;0;0;0;1,018675722;0;0;0;0;0;0;0;0;0;0;0;0;0,679117148;0;4,923599321;0;0;0;0;61,96943973;0;0;0;0;0;0;0,509337861;0;0;0;0;0;0;0;0;0;0,509337861;0;0;0
"Mitchell_a24";"Mitchell_a24";-9,591666667;51,97222222;0;0;0;0,165837479;0;0;0;0;3,482587065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,497512438;0;0;0;0;0;0;0;0;0;0;0;0;0,663349917;0;0,663349917;0;0;0;0;87,89386401;0;0;0;0;0;0;0,497512438;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mitchell_a25";"Mitchell_a25";-9,541666667;52,02083333;0;0,157232704;0;0,471698113;0;0;0;0;26,25786164;0;0;0;0;0;0;0;0;1,572327044;0;0;0;0;0;0,157232704;0;0;0;0;0;0;0;0;0;0;0;0;0,314465409;0;1,100628931;0;0;0;0;46,06918239;0;0;0;0;0;0;0,471698113;0;0;0;0;0;0;0;0;0;0,157232704;0;0;0
"Mitchell_a26";"Mitchell_a26";-9,541666667;52,02083333;0;0;0;0,145772595;0;0;0;0;58,74635569;0;0;0;0;0;0;0;0;0,29154519;0;0;0;0;0;1,311953353;0;0;0;0;0;0;0;0;0;0;0;0;0,874635569;0;1,749271137;0;0;0;0;12,39067055;0;0;0;0,145772595;0;0;0,437317784;0;0;0;0;0;0;0;0;0;0,437317784;0;0;0
"Mitchell_a27";"Mitchell_a27";-9,541666667;52,02083333;0;0;0;0,4;0;0;0;0;11,33333333;0;0;0;0;0;0;0;0;0,133333333;0;0;0,133333333;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0,133333333;0,4;0;0,4;0;0;0;0;26,8;0;0;0;0,133333333;0;0;0,4;0;0;0;0;0;0;0;0;0;0,133333333;0;0;0
"Mitchell_a28";"Mitchell_a28";-9,520833333;52,02083333;0;0;0;0,647548566;0;0;0;0;5,642923219;0;0;0;0;0;0;0;0;9,250693802;0;0;0;0;0;4,995374653;0;0;0;0;0;0;0;0;0;0;0;0;0,370027752;0;1,110083256;0;0;0;0;0,277520814;0;0;0;0;0;0;0,092506938;0;0;0;0;0;0;0;0,092506938;0;0,277520814;0;0;0
"Mitchell_a29";"Mitchell_a29";-9,520833333;52,02083333;0;0;0;0,116959064;0;0;0;0;5,380116959;0;0;0;0;0;0;0;0;7,953216374;0;0;0;0;0;4,444444444;0;0;0;0;0;0;0;0;0;0;0;0;1,052631579;0;0,584795322;0;0;0;0;0,81871345;0;0;0;0;0;0;0,116959064;0;0;0;0;0;0;0;0;0;0,116959064;0;0;0
"Mitchell_a30";"Mitchell_a30";-9,520833333;52,02083333;0;0;0;0,155159038;0;0;0;0;7,214895268;0;0;0;0,077579519;0;0;0;0;10,70597362;0;0;0;0;0;1,241272304;0;0;0;0;0;0;0;0;0;0;0;0;0,543056633;0;1,784328937;0;0;0;0;0,155159038;0;0;0;0,077579519;0;0;0,155159038;0;0;0;0;0;0;0;0;0;0,232738557;0;0;0
"Montanari_a1";"Montanari_a1";7,691741667;45,66900556;0;0,464684015;5,29739777;7,249070632;0,185873606;0;0;0;5,204460967;0,092936803;0;0,092936803;0;11,98884758;0;0,836431227;0;4,646840149;0;0;0;0;0;5,483271375;0;0;0;0;1,394052045;0,371747212;0;0;0;0,557620818;0;0,185873606;3,996282527;0;26,76579926;0;0;0;0;0;0;0;0;0,743494424;0,278810409;0;0,743494424;0;0;0;0;0;0;0;0,185873606;0;0,185873606;0;0;0
"Montanari_a2";"Montanari_a2";7,714522222;45,69769167;0;0,271149675;0,379609544;1,626898048;1,138828633;0;1,084598698;0;2,982646421;0;0;0;0,10845987;45,71583514;0;0,433839479;0;1,409978308;0;0;0,32537961;0;0;0,596529284;0;0;0;0;2,819956616;0,542299349;0;0;0;0;0;0,488069414;5,260303687;0;13,39479393;0;0,054229935;0,32537961;0;0;0,379609544;0;0;1,193058568;0,054229935;0;1,518438178;0;0;0;0;0;0;0;0,10845987;0;0;0;0;0
"Montanari_a3";"Montanari_a3";7,733580556;45,70740278;0;0,659077292;0,119832235;1,977231875;0,539245057;0;4,373876573;0;2,636309167;0,059916117;0;0;0,23966447;13,18154584;0,179748352;3,475134811;0;3,415218694;0;0;0,179748352;0;0;2,636309167;0;0;0;0;0,479328939;0,23966447;0;0;0;0;0;0,838825644;6,590772918;0;34,09227082;0;0,059916117;0;0;0;0;0;0;1,258238466;0,359496705;0;1,318154584;0;0;0;0;0;0;0;0,119832235;0;0;0;0;0
"Montanari_a4";"Montanari_a4";7,736494444;45,71641944;0,390015601;0,624024961;0;4,602184087;0,702028081;0;0,780031201;0;3,354134165;0;0;0;0,15600624;17,08268331;0;1,872074883;0;4,524180967;0;0;0,07800312;0;0;2,184087363;0;0;0;0;1,716068643;0,780031201;0;0;0;0;0;0,858034321;9,360374415;0;29,25117005;0;0;0;0;0;0;0;0;1,560062402;0,468018721;0;2,340093604;0;0;0;0;0;0;0;0,07800312;0;0;0;0;0
"Montanari_a5";"Montanari_a5";7,746772222;45,73981389;0,062735257;1,631116688;0,250941029;2,321204517;1,317440402;0;0,439146801;0;2,823086575;0,250941029;0;0;0,125470514;11,04140527;0;0,752823087;0;3,952321205;0;0;0;0;0;1,442910916;0;0;0;0;0,250941029;1,191969887;0;0;0;0;0;2,321204517;22,710163113;0;23,08657465;0;1,254705144;0;0;0;0;0;0;1,756587202;0,188205772;0;2,885821832;0;0;0;0;0;0;0;0,501882058;0;0;0;0;0
"Montanari_a6";"Montanari_a6";7,732711111;45,75866944;0,067024129;0,402144772;0,536193029;2,747989276;0,402144772;0;0,603217158;0;3,284182306;0,134048257;0;0,067024129;0,201072386;2,882037534;0;0,670241287;0;2,949061662;0;0;0;0;0;0,201072386;0;0;0;0;0,536193029;2,278820375;0;0;0;0;0;5,697050938;23,927613943;0;32,37265416;0;0,804289544;0;0;0;0,067024129;0;0;1,809651475;0,268096515;0;1,00536193;0;0;0;0;0;0;0;0,402144772;0;0;0;0;0
"Montanari_a7";"Montanari_a7";7,713841667;45,76665;0;1,247920133;0;1,331114809;1,081530782;0;4,825291181;0;3,743760399;0;0;0;0,083194676;0,915141431;0;1,164725458;0;4,991680532;0;0;0,166389351;0;0;3,577371048;0;0;0;0;0,332778702;2,662229617;0;0;0;0;0;3,577371048;21,713810316;0;21,96339434;0;0,415973378;0;0;0;0,249584027;0;0;0;0,249584027;0;1,081530782;0;0;0;0;0;0;0;0;0;0;0;0;0
"Montanari_a8";"Montanari_a8";7,699244444;45,78050556;0;1,340206186;0;1,649484536;5,773195876;0;0,927835052;0;2,371134021;0;0;0;0,206185567;0,309278351;0;6,804123711;0;3,505154639;0;0;0;0;0;2,474226804;0;0;0;0;0,206185567;4,226804124;0;0;0;0;0;5,979381443;22,164948458;0;18,1443299;0;0,927835052;0;0;0;0,309278351;0;0;0,824742268;0,927835052;0;0,618556701;0;0;0;0;0;0;0;0;0;0;0;0;0
"Montanari_a9";"Montanari_a9";7,693766667;45,80618611;0;1,076426265;0;4,520990312;0,753498385;0;2,368137783;0;4,305705059;0;0;0;0;0,322927879;0;0,645855759;0;4,843918192;0;0;0;0;0;1,614639397;0;0;0;0;0,430570506;3,444564047;0;0;0;0;0;7,104413348;18,945102265;0;18,51453175;0;0,430570506;0;0;0;1,82992465;0;0;0,430570506;0,322927879;0;1,937567277;0;0;0;0;0;0;0;0,107642626;0;0;0;0;0
"Montanari_a10";"Montanari_a10";7,690947222;45,81691944;0,053937433;0,862998921;0;0;4,800431499;0;0,970873786;0;0,755124056;0,053937433;0;0;0;0,161812298;0;1,941747573;0;0,431499461;0;0;0;0;0;0,323624595;0;0;0;0;0,161812298;0,593311758;0;0;0;0;0;0,755124056;5,339805826;0;11,596548;0;1,024811219;0;0;0;0;0;0;4,207119741;0,053937433;0;5,339805825;0;0;0;0;0;0;0;0;0;0,053937433;0;0;0
"Montanari_a11";"Montanari_a11";7,725791667;45,83246389;0,109170306;0;0;4,03930131;1,091703057;0;1,637554585;0;1,746724891;0;0;0;0,109170306;0,655021834;0;0,545851528;0;0,218340611;0;0;0;0;0;0,327510917;0;0;0;0;0,655021834;4,03930131;0;0;0;0;0;18,44978166;35,262008736;0;8,406113537;0;0,109170306;0;0;0;0;0;0;0,545851528;0;0;1,091703057;0;0;0;0;0;0;0;0;0;0,109170306;0;0;0
"Montanari_a12";"Montanari_a12";7,730869444;45,86356111;0;0;0;11,764705881;1,877346683;0;1,752190238;0;2,002503129;0;0;0;0;0,125156446;0;0,375469337;0;0,375469337;0;0;0,125156446;0;0;0,625782228;0;0;0;0;0;4,50563204;0;0;0;0;0;13,01627034;22,277847307;0;16,02002503;0;0,500625782;0;0;0;0;0;0;1,501877347;0;0;2,25281602;0;0;0;0;0;0;0;0;0;0;0;0;0
"Montanari_b1";"Montanari_b1";9,159447222;44,51734167;0,152788388;0,76394194;0,76394194;9,549274255;2,444614209;0;0,076394194;0;0,840336134;0;0;0,076394194;0,76394194;7,333842628;0,152788388;0,305576776;0;5,194805195;0;0;0,076394194;0;0;7,715813598;0;0;0;0;0,458365164;0;0;0;0;0;0;0,38197097;16,501145911;0;19,63330787;0;0;0;0;0;0;0;0;1,451489687;0,611153552;0;0;0;0;0;0;0;0;0;0;0;0,152788388;0,076394194;0;0
"Montanari_b2";"Montanari_b2";9,159816667;44,52068611;0,500834725;0,166944908;0,250417362;9,515859766;1,41903172;0;0,083472454;0;0,333889816;0;0;0,41736227;0,083472454;10,01669449;0,166944908;0,333889816;0;4,257095159;0;0;0,083472454;0;0;9,098497496;0;0;0;0;0,667779633;0;0;0;0;0;0;1,001669449;19,782971621;0;11,85308848;0;0;0;0;0;0;0;0;2,003338898;0,667779633;0;0,083472454;0;0;0;0;0;0;0;1,585976628;0,166944908;0,250417362;0;0;0
"Montanari_b3";"Montanari_b3";9,278663889;44,57672778;4,386951631;2,080989876;0;4,274465692;2,362204724;0;0,449943757;0;1,012373453;0;0;4,55568054;0;2,137232846;0;1,124859393;0;3,655793026;0;0;0;0;0;8,942632171;0;0;0;0;0;0;0;0;0;0;0;0,337457818;7,53655793;0;15,24184477;0;0;0;0;0;0;0;0;0,674915636;0,843644544;0;0,337457818;0;0;0;0;0;0;0;1,012373453;0;0;0;0;0
"Montanari_b4";"Montanari_b4";9,247533333;44,52501667;1,549680948;1,549680948;0;6,381039198;1,731996354;0;0,455788514;0;0,911577028;0;0;6,381039198;0,455788514;3,372835005;0;1,640838651;0;3,646308113;0;0;0;0;0;7,566089335;0;0;0;0;0;0;0;0;0;0;0;0;7,11030082;0;12,21513218;0;0;0;0;0;0;0;0;0,091157703;0,091157703;0;1,367365542;0;0;0;0;0;0;0;0,273473108;0;0;0;0;0
"Montanari_b5";"Montanari_b5";9,303877778;44,54725;1,119402985;2,425373134;0;10,82089552;1,679104478;0;0,435323383;0;0,435323383;0;0;1,679104478;0,186567164;12,5;0;1,927860697;0;3,731343284;0;0;0;0;0;8,582089552;0;0;0;0;0;0;0;0;0;0;0;0,186567164;10,07462687;0;9,763681592;0;0;0;0;0;0;0;0;0;0,559701493;0;0,373134328;0;0;0;0;0;0;0;0,684079602;0;0;0;0;0
"Montanari_b6";"Montanari_b6";9,291958333;44,60536389;3,639371381;1,323407775;0;4,962779156;4,383788255;0;0,827129859;0;0,165425972;0;0;1,488833747;0;2,23325062;0;0,496277916;0;5,541770058;0;0;0;0;0;7,113316791;0;0;0;0;0;0;0;0;0;0;0;2,23325062;19,18941274;0;7,857733664;0;0;0;0;0;0;0;0;0,248138958;1,157981803;0;0;0;0;0;0;0;0;0;4,88006617;0;0;0;0;0
"Montanari_b7";"Montanari_b7";9,390116667;44,41912778;0;0,258732212;0;15,91203105;0,517464424;0;2,846054334;0;0;0;0;0,129366106;0;2,587322122;0;0,905562743;0;3,234152652;0;0;0;0;0;9,443725744;0;0;0;0;0,258732212;0;0;0;0;0;0;1,034928849;13,454075033;0;17,98188875;0;0;0;0;0;0;0;0;0,64683053;0,388098318;0;0;0;0;0;0;0;0;0;0,258732212;0;0;0;0;0
"Montanari_b8";"Montanari_b8";9,385686111;44,52610833;0,368324125;0,368324125;0;19,24493554;0,73664825;0;0;0;0,092081031;0;0;0,184162063;0,184162063;1,657458564;0;0,552486188;0;8,47145488;0;0;0;0;0;9,85267035;0;0;0;0;0;0;0;0;0;0;0;1,657458564;15,561694291;0;12,52302026;0;0;0;0;0;0;0;0;0,368324125;0,460405157;0;0,552486188;0;0;0;0;0;0;0;0,460405157;0;0;0;0;0
"Montanari_b9";"Montanari_b9";9,403888889;44,51660278;0,148148148;1,111111111;0;8,148148148;3,333333333;0;0,222222222;0;0,074074074;0;0;0,222222222;0,444444444;7,925925926;0;0,148148148;0;6,592592593;0;0;0,148148148;0;0;7,555555556;0;0;0;0;1,407407407;0;0;0;0;0;0;0,222222222;25,259259258;0;14,59259259;0;0;0;0;0;0;0;0;0,518518518;0,888888889;0;0;0;0;0;0;0;0;0;0,074074074;0,074074074;0;0;0;0
"Montanari_b10";"Montanari_b10";9,457047222;44,51411667;0;0,580720093;0;6,736353078;2,43902439;0;0,696864111;0;0,116144019;0,116144019;0;0,696864111;0,116144019;5,226480836;0;2,787456446;0;3,484320557;0;0;0,232288037;0;0;11,73054588;0;0;0;0;0,464576074;0;0;0;0;0;0;0,232288037;5,574912891;0;32,98490128;0;0;0;0;0;0;0;0;0,929152148;1,277584204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Montanari_b11";"Montanari_b11";9,451658333;44,547;0,205479452;0,547945205;0,068493151;12,67123288;0,821917808;0;0,205479452;0;0,342465753;0;0;0,410958904;0,136986301;2,054794521;0,068493151;0,547945205;0;4,178082192;0;0;0,068493151;0;0;7,534246575;0;0;0;0;0,273972603;0,068493151;0;0;0;0;0;0,684931507;6,369863014;0;27,53424658;0;0;0,205479452;0;0;0,068493151;0;0;0,616438356;0,068493151;0;0,342465753;0;0;0;0;0;0;0;0,410958904;0,068493151;0,410958904;0;0;0
"Montanari_b12";"Montanari_b12";9,593222222;44,3762;0,327332242;1,200218221;0;6,437534097;0,600109111;0;0,490998363;0;3,546099291;0;0;1,800327332;0,163666121;5,837424986;0;6,983087834;0;1,963993453;0;0;0;0;0;8,565193672;0;0;0;0;0,490998363;0;0;0;0;0;0;0;3,600654664;0;35,62465903;0;0;0;0;0;0;0;0;0,872885979;0,818330606;0;0,109110747;0;0;0;0;0;0;0;0,654664484;0;0;0;0;0
"Montanari_b13";"Montanari_b13";9,590083333;44,33489167;2,498356345;0,525969757;0;7,429322814;1,380670611;0;0,262984878;0;2,432610125;0;0;9,59894806;0;5,851413544;0;1,117685733;0;3,681788297;0;0;0;0;0;4,536489152;0;0;0;0;0,131492439;0;0;0;0;0;0;0;10,19066404;0;26,29848784;0;0;0;0;0;0;0;0;0,525969757;0,788954635;0;0;0;0;0;0;0;0;0;0,394477318;0;0;0;0;0
"Montanari_b14";"Montanari_b14";9,549236111;44,31353889;0;0,727272727;0;12,48484848;0,96969697;0;0,242424242;0;0,484848485;0;0;0,242424242;0;4,363636364;0;0,96969697;0;3,515151515;0;0;0,242424242;0;0;3,878787879;0;0;0;0;0,484848485;0;0;0;0;0;0;0,484848485;19,515151516;0;22,54545455;0;0;0;0;0;0;0;0;0,969696969;0;0;0,121212121;0;0;0;0;0;0;0;0,121212121;0;0;0;0;0
"Montanari_b15";"Montanari_b15";9,536230556;44,33731111;0;0,233918129;0,116959064;12,39766082;0,350877193;0;0,233918129;0;0;0;0;0,233918129;0,233918129;8,304093567;0;0,584795322;0;5,14619883;0;0;0;0;0;5,730994152;0;0;0;0;0,467836257;0;0;0;0;0;0;0,233918129;9,122807017;0;25,49707602;0,116959064;0;0;0;0;0;0;0;0,467836257;0,467836257;0;0,116959064;0;0;0;0;0;0;0;0;0;0;0;0;0
"Morales_a1";"Morales_a1";-6,070333;42,126167;0;0;0;0;0,469483568;0;0;0;0;0;0;0;0;0;0;0,704225352;0;0;0;0;12,20657277;0;0;0;0,704225352;0;0;0;0;0;0;0;0;0;0;0;7,042253521;0;20,18779343;0;0,938967136;0;0;0;0;0;0;0,234741784;0,234741784;0;0;0;0,469483568;0;0;0;0;0;0;0;0;0;0;0
"Morales_a2";"Morales_a2";-6,321389;42,304167;0;0;0;0;0,225733634;0;0;0;0;0;0;0;1,128668172;0,902934537;0;0;0;0;0;0;12,41534989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,934537246;0;24,60496614;0;0;0;0;0;0;0;0;0;0,677200903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Morales_a3";"Morales_a3";-6,209722;40,546667;0;0;0;0;0,237529691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,712589074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,86460808;0;4,750593824;0;0;0;0;0;0;0;0;0;0;0;0,237529691;0;0;0;0;0;0;0;0;0;0;0;0;0
"Morales_a4";"Morales_a4";-4,059722;40,862222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,977375566;0;0;0;0,452488688;0;0;0;0;0;0;0;0;0;0;0;72,39819005;0;7,013574661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Morales_a5";"Morales_a5";-4,031111;40,852222;0;0;0;0;0,692840647;0;0;0;0;0;0;0;0;0;0;0,230946882;0;0;0;0;6,466512702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76,44341801;0;5,080831409;0;0;0;0;0;0;0;0;0;0;0;0;0;0,230946882;0;0;0;0;0;0;0;0;0;0;0
"Morales_a6";"Morales_a6";-4,031389;40,841944;0;0;0;0;0,210526316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,263157895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85,47368421;0;2,947368421;0;0;0,210526316;0;0;0;0;0;0;0;0;0,421052632;0;0;0;0;0;0;0;0;0;0;0;0;0
"Morales_a7";"Morales_a7";-3,572778;41,808333;0;0;0;0;0,285714286;0;2,285714286;0;0;0;0;0;0;0;0;2,285714286;0;0;0;0;35,14285714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,42857143;0;8,285714286;0;0;0,285714286;0;0;0;0;0;0,571428571;0;0;0;0,285714286;0,285714286;0;0;0;0;0;0;0;0;0;0;0
"Morales_a8";"Morales_a8";-4,361944;39,348611;0;0;0;0;0;0;0,257400257;0;0;0;0;0;0;0;0,128700129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,415701416;0;2,316602317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,128700129;0;0;0
"Morales_a9";"Morales_a9";-4,488333;39,374444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,857585139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,238390093;0;11,14551084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mrotzek_a1";"Mrotzek_a1";13,26961389;54,13364444;0;0,092165899;0;18,52534562;0,092165899;0;0,829493088;0;9,032258065;0;0;1,382488479;0;0;0;0,184331797;0;4,516129032;0;0;0,184331797;0;0;2,857142857;0;0;0;0;0;0;0;0;0;0;0;1,105990783;7,926267281;0;7,465437788;0;0;0;0;34,37788018;0;0;0;1,474654378;0;0;0,552995392;0;0;0;0;0;0;0;0,092165899;0;0;0;0;0
"Mrotzek_a2";"Mrotzek_a2";13,44701944;54,08126944;0;18,97073663;0;6,962663976;0,100908174;0;0,605449041;0;7,769929364;0;0;3,935418769;0,100908174;0;0;0,403632694;0;0,605449041;0;0;0;0;0;1,917255298;0;0;0,100908174;0;0;0;0;0;0;0;0;1,009081736;13,11806256;0;3,935418769;0;0;0;0;14,63168517;0;0;0;0,302724521;0;0;0,605449041;0;0;0;0;0;0;0;0;0;0,403632694;0;0;0
"Mrotzek_a3";"Mrotzek_a3";13,46569167;54,07113611;0;4,004711425;0;8,951707892;0,23557126;0;0,706713781;0;8,362779741;0;0;3,297997644;0;0;0;0,35335689;0;1,413427562;0;0;0,11778563;0;0;6,124852768;0;0;0;0;0;0;0;0;0;0;0;1,413427562;16,0188457;0;4,358068316;0;0;0;0;3,415783274;0;0;0;0;0;0;0,824499411;0;0;0;0;0;0;0;0;0;0,11778563;0;0;0
"Mrotzek_a4";"Mrotzek_a4";12,66754444;54,00066667;0;0,431034483;0;8,297413793;0,107758621;0;0,646551724;0;5,926724138;0;0;0;0;0;0;0,431034483;0;0,969827586;0;0;0;0;0;0,969827586;0;0;0;0,107758621;0;0,215517241;0;0;0;0;0;3,017241379;20,25862069;0;3,232758621;0;0;0;0;3,448275862;0;0;0;0,215517241;0,107758621;0;0,538793103;0;0;0;0;0;0;0;0;0;0,107758621;0;0;0
"Mrotzek_a5";"Mrotzek_a5";12,66965556;53,99289722;0;0;0;9,381663113;0;0;0,213219616;0;7,036247335;0;0;0,319829424;0,106609808;0;0;0,426439232;0;0,746268657;0;0;0,213219616;0;0;1,492537313;0;0;0;0;0;0,106609808;0;0;0;0;0;1,385927505;9,594882729;0;3,518123667;0;0;0;0;7,249466951;0;0;0;0,106609808;0;0;0,639658849;0;0;0;0;0;0;0;0,213219616;0;0;0;0;0
"Mrotzek_a6";"Mrotzek_a6";13,29561944;54,12399444;0;0;0;7,032057911;0;0;1,13753878;0;15,30506722;0;0;0,310237849;0,103412616;0;0;0,413650465;0;3,205791107;0;0;0;0;0;0,620475698;0;0;0;0,103412616;0;0;0;0;0;0;0;8,169596691;25,23267839;0;3,516028956;0;0;0;0;8,996897622;0;0;0;0,103412616;0;0;0,413650465;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mrotzek_a7";"Mrotzek_a7";13,30365556;54,10746944;0;0,091743119;0;14,7706422;0,091743119;0;1,19266055;0;7,706422018;0;0;0,458715596;0,091743119;0;0;0,091743119;0;37,88990826;0;0;0;0;0;2,935779817;0;0;0;0;0;0;0;0;0;0;0;0,825688073;5,779816514;0;2,935779817;0;0;0;0;22,20183486;0;0;0;0;0;0;0,091743119;0;0;0;0;0;0;0;0;0;0;0;0;0
