;Abies;Alnus;Apiaceae;Armeria.type;Artemisia;Asteraceae;Betula;Boraginaceae;Botrychium;Brassicaceae;Calluna.vulgaris;Campanulaceae;Carpinus;Caryophyllaceae..periporate.excl..Paronychioideae.;Cedrus;Centaurea;Chenopodiaceae.Amaranthaceae;Corylus;Cyperaceae;Dipsacaceae;Ephedra;Ericaceae;Fagaceae;Fagus;Filipendula;Hedera;Helianthemum;Hippophae.rhamnoides;Juniperus;Picea;Pinus;Plantago;Plantago.lanceolata.type;Poaceae;Polygonum;Quercus.robur.type;Quercus.ilex.type;Ranunculaceae;Rosaceae;Rubiaceae;Rumex;Salix;Saxifraga;Scrophulariaceae;Thalictrum;Ulmus;Urticaceae
Ortu_d71;0,005649718;0,008474576;0;0;0,014124294;0;0;0;0;0,002824859;0;0;0;0;0,005649718;0,016949153;0,014124294;0,02259887;0,248587571;0;0,093220339;0;0;0,008474576;0;0;0;0,005649718;0,005649718;0,002824859;0,282485876;0,036723164;0;0,09039548;0;0,064971751;0;0,008474576;0;0,008474576;0,008474576;0,025423729;0;0;0;0,005649718;0
Overballe_a1;0;0,359090909;0;0;0,004545455;0;0,045454545;0;0;0;0;0;0,004545455;0;0;0;0;0,063636364;0,104545455;0;0;0;0;0,240909091;0,004545455;0;0;0;0;0,036363636;0,036363636;0;0;0,081818182;0;0;0;0;0;0,004545455;0;0,004545455;0;0;0;0;0
Panajiotidis_a1;0,028985507;0,002898551;0;0;0;0,063768116;0;0;0;0;0;0;0;0;0;0,014492754;0,005797101;0,011594203;0,002898551;0;0;0;0;0,031884058;0;0;0,002898551;0;0,023188406;0,002898551;0,391304348;0;0,014492754;0,165217391;0;0,188405797;0,011594203;0;0,008695652;0;0;0,002898551;0;0,002898551;0,002898551;0;0
Panajiotidis_a2;0,00209205;0,0041841;0;0;0,00209205;0,048117155;0;0;0;0;0;0;0;0,018828452;0;0,00209205;0;0,00209205;0,012552301;0;0;0;0;0,014644351;0;0;0;0;0,006276151;0,00209205;0,357740586;0;0,008368201;0,343096234;0,00209205;0,156903766;0,006276151;0;0,006276151;0;0;0;0;0;0,00209205;0;0
Panajiotidis_a3;0,025714286;0;0;0;0;0,097142857;0;0;0,002857143;0;0;0;0;0,034285714;0;0;0;0,005714286;0,154285714;0;0;0;0;0,011428571;0;0;0;0;0,005714286;0,008571429;0,405714286;0;0,011428571;0,117142857;0;0,094285714;0,002857143;0;0,005714286;0;0;0;0;0,002857143;0,002857143;0;0
Panajiotidis_a4;0,00990099;0;0;0;0;0,042079208;0;0;0;0;0;0;0;0;0;0;0;0;0,037128713;0;0;0;0;0,00990099;0;0;0;0;0,014851485;0,002475248;0,321782178;0;0,25990099;0,141089109;0,002475248;0,128712871;0,007425743;0;0,00990099;0;0;0;0;0;0;0;0
Panajiotidis_a5;0,005319149;0;0;0;0;0,138297872;0;0;0;0,010638298;0;0;0;0,034574468;0;0,002659574;0,02393617;0,002659574;0,029255319;0;0;0;0;0,005319149;0;0;0;0;0,002659574;0,002659574;0,199468085;0;0,010638298;0,242021277;0,034574468;0,159574468;0,013297872;0;0,039893617;0,002659574;0;0;0;0,02393617;0;0;0
Panajiotidis_a6;0,003430532;0;0;0;0,001715266;0,041166381;0,001715266;0;0;0;0;0;0;0,003430532;0;0,010291595;0,003430532;0,005145798;0;0;0;0;0;0,017152659;0;0;0;0;0,001715266;0;0,109777015;0;0,030874786;0,07890223;0,005145798;0,651801029;0,017152659;0;0,006861063;0;0;0;0;0,001715266;0;0;0
Panajiotidis_a7;0,002531646;0,002531646;0;0;0,002531646;0,108860759;0;0;0;0;0;0;0;0;0;0,020253165;0;0;0,025316456;0;0;0;0;0;0;0;0,007594937;0;0,005063291;0,002531646;0,210126582;0;0,002531646;0,15443038;0,002531646;0,372151899;0,007594937;0;0,063291139;0;0;0;0;0;0,002531646;0;0
Panajiotidis_a8;0;0,003448276;0;0;0,001724138;0,001724138;0;0;0;0,00862069;0;0;0;0;0;0;0,00862069;0;0,001724138;0;0;0;0;0,005172414;0;0,003448276;0;0;0,005172414;0;0,067241379;0;0,006896552;0,079310345;0;0,662068966;0,060344828;0;0,00862069;0;0;0,001724138;0;0,017241379;0,001724138;0,001724138;0
Panajiotidis_a9;0,002547771;0,003821656;0;0;0,003821656;0,001273885;0;0;0;0,022929936;0;0;0;0;0;0,002547771;0,003821656;0,002547771;0,012738854;0;0;0;0;0,014012739;0;0;0,001273885;0;0,007643312;0;0,104458599;0;0,002547771;0,047133758;0,001273885;0,612738854;0,008917197;0;0,072611465;0,012738854;0;0;0;0,011464968;0;0;0
Panajiotidis_a10;0,010810811;0;0;0;0;0;0;0;0,002702703;0,016216216;0;0;0;0;0;0;0,016216216;0;0;0;0;0;0;0,010810811;0;0;0;0;0,005405405;0,008108108;0,127027027;0;0,005405405;0,032432432;0;0,645945946;0,016216216;0;0,054054054;0;0;0;0;0,013513514;0;0;0
Panajiotidis_a11;0,001331558;0;0,003994674;0;0,002663116;0;0;0;0;0,00665779;0;0;0,003994674;0;0;0,001331558;0,007989348;0;0,002663116;0;0;0;0;0,009320905;0;0;0;0;0,014647137;0;0,054593875;0;0,002663116;0,043941411;0,001331558;0,713715047;0,049267643;0;0,050599201;0,003994674;0;0;0;0,005326232;0;0,001331558;0
Panajiotidis_a12;0,002583979;0;0;0;0,002583979;0,018087855;0;0;0;0,036175711;0;0;0;0;0;0;0,007751938;0;0;0;0,018087855;0;0;0,165374677;0;0;0;0;0;0,002583979;0,147286822;0;0,007751938;0,054263566;0,002583979;0,30749354;0,056847545;0;0,131782946;0,002583979;0;0;0;0,005167959;0,007751938;0;0
Panajiotidis_a13;0,015544041;0,005181347;0;0;0;0,07253886;0,002590674;0;0;0;0;0;0;0,002590674;0;0;0,007772021;0,002590674;0,088082902;0;0;0;0;0,010362694;0;0;0;0;0,005181347;0;0,160621762;0;0,111398964;0,142487047;0;0,274611399;0,067357513;0;0,015544041;0;0;0,002590674;0;0,002590674;0,007772021;0;0
Panajiotidis_a14;0;0;0;0;0,007731959;0;0;0;0;0,00257732;0;0;0;0,010309278;0;0;0,015463918;0,00257732;0,012886598;0;0;0;0;0;0;0;0;0;0,028350515;0;0,121134021;0;0,012886598;0,092783505;0,00257732;0,533505155;0,069587629;0;0,043814433;0;0;0;0;0,010309278;0;0;0
Panajiotidis_a15;0;0,002754821;0,005509642;0;0,019283747;0;0;0;0;0,008264463;0;0;0,002754821;0;0;0;0,016528926;0;0;0;0;0;0;0,275482094;0;0,002754821;0;0;0,044077135;0;0,192837466;0;0,013774105;0,093663912;0;0,115702479;0,049586777;0;0,101928375;0,008264463;0;0;0;0,008264463;0;0;0
Panajiotidis_a16;0,004098361;0,004098361;0;0;0,004098361;0,163934426;0;0;0;0;0;0;0;0;0;0,004098361;0,020491803;0;0;0;0;0;0;0,012295082;0;0,020491803;0,016393443;0;0,012295082;0;0,254098361;0;0,008196721;0,118852459;0,163934426;0,073770492;0,036885246;0;0,016393443;0;0;0;0;0;0;0;0
Panajiotidis_a17;0;0,227091633;0;0;0,003984064;0,007968127;0;0;0;0;0;0;0;0;0;0,015936255;0,015936255;0,003984064;0,007968127;0;0;0;0;0,011952191;0;0,003984064;0;0;0,023904382;0;0,119521912;0;0,007968127;0,12749004;0,151394422;0,079681275;0,091633466;0;0,071713147;0;0;0;0;0,007968127;0;0;0
Panajiotidis_a18;0;0,001071237;0;0;0,000535619;0;0;0;0;0;0;0;0,002142475;0,001606856;0;0,003213712;0,003213712;0,000535619;0;0;0,001071237;0;0;0,000535619;0;0,001606856;0;0;0,007498661;0;0,878414569;0;0,001606856;0,004284949;0,006963042;0,01178361;0,034815212;0;0,00803428;0;0;0;0;0;0;0,000535619;0
Panajiotidis_a19;0;0;0;0;0;0,006263048;0;0;0;0;0;0;0,002087683;0;0;0;0,002087683;0;0;0;0;0;0;0;0;0;0;0;0,002087683;0;0,878914405;0;0;0,002087683;0;0,002087683;0,033402923;0;0,002087683;0,002087683;0;0;0;0;0;0;0
Panajiotidis_a20;0,002178649;0,002178649;0;0;0;0;0;0;0;0;0;0;0,013071895;0;0;0;0,002178649;0,008714597;0,004357298;0;0;0;0;0,006535948;0;0;0;0;0,006535948;0,002178649;0,664488017;0;0,002178649;0,02832244;0;0,019607843;0,150326797;0;0,019607843;0;0;0;0;0;0;0;0
Panajiotidis_a21;0;0;0;0;0,00698324;0,122905028;0;0;0;0;0;0;0,002793296;0;0;0,00698324;0,016759777;0;0,002793296;0;0,001396648;0;0;0;0;0;0;0;0,002793296;0;0,667597765;0;0,002793296;0,037709497;0,00698324;0,009776536;0,044692737;0;0,026536313;0,001396648;0;0;0;0;0;0;0
Panajiotidis_a22;0,000787402;0,002362205;0,000787402;0;0,002362205;0,011023622;0;0;0;0;0;0;0,005511811;0,001574803;0;0;0,004724409;0,000787402;0,005511811;0;0;0;0;0;0;0;0;0;0,007874016;0;0,536220472;0;0;0,005511811;0,007874016;0,017322835;0,02519685;0;0,015748031;0,000787402;0;0;0;0;0;0,000787402;0
Panajiotidis_a23;0;0,003205128;0;0;0;0;0;0,006410256;0;0;0;0;0,003205128;0,003205128;0;0;0,003205128;0;0,006410256;0;0;0;0;0,006410256;0;0;0;0;0;0;0,471153846;0;0,006410256;0,019230769;0;0,032051282;0,179487179;0;0,16025641;0;0;0;0;0;0;0,003205128;0
Panajiotidis_a24;0,002534854;0,001267427;0,002534854;0;0,002534854;0,029150824;0;0;0;0;0;0;0,006337136;0;0;0;0,011406844;0;0,003802281;0;0,001267427;0;0;0,003802281;0;0;0;0;0,003802281;0;0,495564005;0;0,011406844;0,019011407;0;0,063371356;0,154626109;0;0,073510773;0;0;0;0;0;0;0,006337136;0
Panajiotidis_a25;0;0;0;0;0;0,0456942;0;0;0;0;0;0;0;0,005272408;0;0;0,001757469;0;0,005272408;0;0;0;0;0;0;0;0;0;0,010544815;0,001757469;0,144112478;0;0,548330404;0,028119508;0,003514938;0,031634446;0,057996485;0;0,021089631;0;0;0;0;0;0;0;0
Panajiotidis_a26;0,001644737;0,003289474;0;0;0,003289474;0,03125;0;0;0;0;0;0;0,009868421;0;0;0;0,006578947;0;0;0;0;0;0;0,018092105;0;0;0;0;0,001644737;0;0,266447368;0;0,259868421;0,057565789;0,001644737;0,106907895;0,118421053;0;0,057565789;0;0;0;0;0;0;0,001644737;0
Panajiotidis_a27;0;0,003253796;0;0;0;0,176789588;0;0;0;0;0;0;0,002169197;0,004338395;0;0;0,005422993;0,005422993;0;0;0;0;0;0,010845987;0;0;0;0;0,001084599;0;0,224511931;0;0,190889371;0,021691974;0;0,087852495;0,184381779;0;0,04989154;0;0;0;0;0;0;0;0
Panajiotidis_a28;0;0,004494382;0;0;0;0,017977528;0,001123596;0;0;0;0;0;0,004494382;0,003370787;0;0;0,005617978;0;0,003370787;0;0,002247191;0;0;0,002247191;0;0;0;0;0,001123596;0,001123596;0,262921348;0;0,015730337;0,014606742;0;0,06741573;0,488764045;0;0,037078652;0;0;0;0;0;0;0;0
Panajiotidis_b1;0,005442177;0;0,002721088;0;0;0,005442177;0;0;0,001360544;0;0;0;0,002721088;0,00952381;0;0;0,012244898;0,005442177;0,010884354;0;0;0;0;0,020408163;0;0;0;0;0,170068027;0;0,375510204;0;0,040816327;0,229931973;0;0,06122449;0,010884354;0;0,024489796;0;0;0;0;0;0;0;0
Panajiotidis_b2;0;0,003167899;0;0;0,003167899;0,005279831;0;0;0;0;0;0;0;0,025343189;0;0;0,003167899;0,007391763;0,001055966;0;0;0;0;0,004223865;0;0;0;0;0,087645195;0;0,35374868;0;0,035902851;0,397043295;0;0,042238648;0,011615628;0;0,011615628;0;0;0,003167899;0;0;0;0,001055966;0
Panajiotidis_b3;0,004944376;0;0;0;0,002472188;0,008652658;0;0;0;0;0;0;0;0,03461063;0;0;0,00618047;0,003708282;0,021013597;0;0;0;0;0,011124845;0;0;0;0;0,043263288;0;0,498145859;0;0,086526576;0,196538937;0;0,037082818;0,014833127;0;0,014833127;0,002472188;0;0,008652658;0;0;0;0,002472188;0
Panajiotidis_b4;0,002675585;0;0;0;0,001003344;0,013377926;0;0;0;0;0;0;0,001839465;0,094648829;0;0;0,003511706;0,001003344;0,00083612;0;0;0;0;0,006187291;0;0;0;0;0,00451505;0;0,401337793;0;0,321070234;0,112374582;0;0,017892977;0,006187291;0;0,006354515;0,00083612;0;0,002675585;0;0;0;0;0
Panajiotidis_b5;0,002111486;0;0,002111486;0;0,002111486;0,007601351;0;0;0;0;0;0;0;0,001689189;0;0;0,003800676;0,005912162;0,005912162;0;0;0;0;0,007601351;0;0,001689189;0;0;0,007601351;0;0,882601351;0;0,002111486;0,038429054;0;0,021114865;0,001689189;0;0,005912162;0;0;0;0;0;0;0;0
Panajiotidis_b6;0;0;0;0;0;0,008468596;0;0;0;0;0;0;0,002822865;0;0;0;0,002822865;0,006351447;0,021171489;0;0;0;0;0,002822865;0;0;0;0;0,033168666;0;0,817219478;0;0;0,060691602;0;0,033874382;0,003528582;0;0,003528582;0;0;0;0;0;0;0;0
Panajiotidis_b7;0,184914842;0,00729927;0;0;0,00486618;0;0;0;0;0;0;0;0,0243309;0;0;0;0;0,03649635;0;0;0;0;0;0,075425791;0;0;0,00486618;0;0,00486618;0;0,472019465;0;0,00729927;0,04379562;0;0,075425791;0,03892944;0;0;0;0;0,00243309;0;0;0;0;0,00243309
Panajiotidis_b8;0,114678899;0,004587156;0,004587156;0;0;0;0;0;0;0;0;0;0,025229358;0;0;0;0,004587156;0,020642202;0,002293578;0;0;0;0;0,059633028;0;0;0,01146789;0;0,01146789;0;0,493119266;0;0;0,107798165;0;0,041284404;0,043577982;0;0;0,03440367;0;0;0;0;0,002293578;0,002293578;0
Panajiotidis_b9;0,175475687;0,002114165;0;0;0;0,002114165;0;0;0;0,002114165;0;0;0,012684989;0;0;0;0,002114165;0;0,00422833;0;0;0;0;0,088794926;0;0;0,010570825;0;0;0;0,638477801;0;0,002114165;0,031712474;0;0,021141649;0,002114165;0;0;0;0;0;0;0;0;0;0
Panajiotidis_b10;0,039370079;0,005905512;0,001968504;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001968504;0,001968504;0;0;0;0;0;0,043307087;0;0;0;0;0,003937008;0;0,830708661;0;0;0,027559055;0;0,011811024;0,025590551;0;0;0;0;0,001968504;0;0;0;0;0
Panajiotidis_b11;0,037181996;0,001956947;0;0;0,001956947;0,005870841;0;0;0;0;0;0;0;0;0;0;0,001956947;0,007827789;0,003913894;0;0;0;0;0,017612524;0;0;0,003913894;0;0;0;0,866927593;0;0,001956947;0,025440313;0;0,005870841;0,005870841;0;0;0,003913894;0;0,001956947;0;0;0;0;0
Panajiotidis_b12;0,015503876;0,001937984;0;0;0,007751938;0,009689922;0;0;0;0;0;0;0;0;0;0;0,001937984;0;0,001937984;0;0;0;0;0,003875969;0;0;0;0;0,001937984;0;0,918604651;0;0;0,025193798;0;0,001937984;0,001937984;0;0;0,003875969;0;0;0;0;0;0;0
Panajiotidis_b13;0,009541985;0;0,001908397;0;0;0;0;0;0,003816794;0;0;0;0,005725191;0;0;0;0,005725191;0,005725191;0,009541985;0;0;0;0;0,028625954;0;0;0;0;0,009541985;0;0,845419847;0;0;0,053435115;0;0,003816794;0,009541985;0;0;0;0;0,001908397;0;0;0;0;0
Panajiotidis_b14;0,009345794;0,007476636;0,001869159;0;0,003738318;0,003738318;0;0;0;0,001869159;0;0;0,005607477;0;0;0;0,005607477;0,007476636;0,059813084;0;0;0;0;0,093457944;0;0;0;0;0,001869159;0;0,571962617;0;0,029906542;0,065420561;0;0,042990654;0,046728972;0;0;0;0;0,005607477;0;0;0,018691589;0,001869159;0,001869159
Panajiotidis_b15;0,007662835;0,001915709;0;0;0,019157088;0,001915709;0;0;0;0;0;0;0,001915709;0;0;0;0,003831418;0,013409962;0;0;0;0;0;0,201149425;0;0;0,001915709;0;0;0;0,681992337;0;0,005747126;0,017241379;0;0,034482759;0;0;0;0;0;0;0;0;0;0;0
Panajiotidis_b16;0,008230453;0,002057613;0;0;0,002057613;0,002057613;0;0;0;0,00617284;0;0;0;0;0;0,004115226;0,012345679;0,008230453;0,010288066;0;0;0;0;0,051440329;0;0;0,00617284;0;0,00617284;0;0,532921811;0;0,014403292;0,08436214;0;0,189300412;0,022633745;0;0;0;0;0,010288066;0;0;0;0;0
Panajiotidis_b17;0,010121457;0,008097166;0;0;0;0,002024291;0;0;0;0;0;0;0,002024291;0;0;0,004048583;0,012145749;0,012145749;0;0;0;0;0;0,196356275;0;0;0,004048583;0;0,006072874;0;0,376518219;0;0,006072874;0,062753036;0;0,255060729;0,026315789;0;0;0;0;0,008097166;0;0;0;0;0
Panajiotidis_b18;0,02020202;0,008080808;0;0;0,002020202;0,008080808;0;0;0,002020202;0;0;0;0,002020202;0;0;0,002020202;0,008080808;0,002020202;0,012121212;0;0;0;0;0,016161616;0;0;0,004040404;0;0,002020202;0;0,747474747;0;0,002020202;0,03030303;0;0,113131313;0,008080808;0;0;0;0;0;0;0;0;0;0
Panajiotidis_b19;0,022357724;0,004065041;0;0;0,010162602;0,014227642;0;0;0;0;0;0;0;0;0;0,00203252;0,004065041;0,010162602;0,018292683;0;0;0;0;0,06504065;0,00203252;0;0;0;0,014227642;0;0,339430894;0;0,006097561;0,073170732;0;0,386178862;0,020325203;0;0;0;0;0,004065041;0;0;0;0;0
Panajiotidis_b20;0,003189793;0,006379585;0;0;0,004784689;0,004784689;0,001594896;0;0;0;0;0;0;0;0;0;0,006379585;0,006379585;0;0;0;0;0;0,028708134;0,001594896;0;0;0;0,007974482;0;0,577352472;0;0,012759171;0,247208931;0;0,068580542;0,009569378;0;0;0,001594896;0;0,001594896;0;0;0;0;0,004784689
Panova_Antipina_a1;0;0,009389671;0;0;0,028169014;0;0,492957746;0;0;0;0;0;0;0;0;0;0,004694836;0;0,009389671;0;0;0,014084507;0;0;0;0;0;0;0;0,004694836;0,431924883;0;0;0,004694836;0;0;0;0;0;0;0;0;0;0;0;0;0
Panova_Antipina_a2;0,001712329;0,005136986;0;0;0,003424658;0;0,318493151;0;0;0;0;0;0;0;0;0;0,005136986;0;0;0;0;0,001712329;0;0;0,039383562;0;0;0;0;0,022260274;0,585616438;0;0;0,008561644;0;0;0;0;0;0,006849315;0;0;0;0;0;0,001712329;0
Panova_a1;0;0,008298755;0;0;0,024896266;0;0,32780083;0;0;0;0;0;0;0;0;0;0,004149378;0;0,116182573;0;0;0,029045643;0;0;0;0;0;0;0;0,01659751;0,46473029;0;0;0,008298755;0;0;0;0;0;0;0;0;0;0;0;0;0
Panova_a2;0;0,042857143;0;0;0,078571429;0;0,266666667;0;0;0;0;0;0;0;0;0;0,004761905;0;0,2;0;0;0,233333333;0;0;0;0;0;0;0;0,019047619;0,138095238;0;0;0,007142857;0;0;0;0;0,004761905;0;0;0,004761905;0;0;0;0;0
Panova_a3;0,003802281;0,030418251;0;0;0,030418251;0;0,372623574;0;0;0;0;0;0;0;0;0;0,007604563;0;0,076045627;0;0;0,079847909;0;0;0;0;0;0;0;0,220532319;0,152091255;0;0;0,007604563;0,007604563;0;0;0,003802281;0,003802281;0;0;0,003802281;0;0;0;0;0
Panova_a4;0;0,051224944;0;0;0,002227171;0;0,195991091;0;0;0;0;0;0;0;0;0;0,002227171;0;0,489977728;0;0;0;0;0;0;0;0;0;0;0,069042316;0,129175947;0;0;0,031180401;0,024498886;0;0;0;0;0;0;0;0;0;0,004454343;0;0
Panova_a5;0;0,019832985;0;0;0,002087683;0;0,197286013;0;0;0;0;0;0;0;0;0;0,001043841;0;0,348643006;0;0;0;0;0;0;0;0;0;0;0,385177453;0,022964509;0;0;0,007306889;0;0;0;0;0;0;0;0,009394572;0;0;0,006263048;0;0
Panova_a6;0;0,011764706;0,003921569;0;0,007843137;0;0,57254902;0;0;0;0;0;0;0;0;0;0;0;0,070588235;0;0;0,125490196;0;0;0;0;0;0;0;0,078431373;0,101960784;0;0;0,015686275;0;0;0;0;0;0;0;0,011764706;0;0;0;0;0
Panova_a7;0;0,027777778;0;0;0,00462963;0;0,444444444;0;0;0;0;0;0;0;0;0;0,00462963;0;0,00462963;0;0;0;0;0;0,050925926;0;0;0;0;0,009259259;0,435185185;0;0;0,013888889;0;0;0;0;0;0;0;0,00462963;0;0;0;0;0
Panova_a8;0,014778325;0,019704433;0;0;0,014778325;0;0,078817734;0;0,009852217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,719211823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Panova_a9;0,00952381;0;0,003174603;0;0,006349206;0;0,047619048;0;0;0;0;0;0;0,003174603;0;0;0;0;0,031746032;0;0;0;0;0;0;0;0;0;0;0,161904762;0,733333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003174603;0;0
Panova_a10;0;0,032085561;0,005347594;0;0,021390374;0;0,56684492;0;0;0;0;0;0;0;0;0;0,016042781;0;0,069518717;0;0;0;0;0;0,021390374;0;0;0;0;0,016042781;0,22459893;0;0;0,016042781;0;0;0;0;0;0;0;0;0;0;0;0;0
Panova_a11;0,00896861;0,004484305;0,004484305;0;0,01793722;0;0,242152466;0;0;0;0;0;0;0;0;0;0,00896861;0;0,058295964;0;0;0;0;0;0;0;0;0;0;0,089686099;0,533632287;0;0;0;0;0;0;0;0,004484305;0;0;0,00896861;0;0;0,00896861;0,00896861;0
Panova_a12;0,023809524;0,028571429;0;0;0,014285714;0;0,604761905;0;0;0;0;0;0;0;0;0;0;0;0,023809524;0;0;0;0;0;0;0;0;0;0;0,047619048;0,238095238;0;0;0,014285714;0;0;0;0;0;0;0;0,004761905;0;0;0;0;0
Panova_a13;0,009803922;0,019607843;0;0;0,004901961;0;0,205882353;0;0;0;0;0;0;0;0;0;0,004901961;0;0;0;0;0;0;0;0;0;0;0;0;0,196078431;0,549019608;0;0;0;0;0;0;0;0,009803922;0;0;0;0;0;0;0;0
Panova_a14;0,041322314;0,012396694;0;0;0,020661157;0,004132231;0,210743802;0;0;0;0;0;0;0;0;0;0,004132231;0;0,004132231;0;0;0,020661157;0;0;0;0;0;0;0;0,400826446;0,26446281;0;0;0,004132231;0,004132231;0;0;0;0,008264463;0;0;0;0;0;0;0;0
Panova_a15;0,035242291;0,004405286;0,017621145;0;0,013215859;0;0,321585903;0;0;0;0;0;0;0;0;0;0,022026432;0,004405286;0,039647577;0;0;0;0;0;0,004405286;0;0;0;0;0,039647577;0,453744493;0,004405286;0;0,030837004;0;0;0;0;0;0;0;0,004405286;0;0;0;0;0
Panova_a16;0,009345794;0;0;0;0,009345794;0;0,074766355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,018691589;0,822429907;0;0;0,065420561;0;0;0;0;0;0;0;0;0;0;0;0;0
Panova_a17;0,003649635;0,00729927;0,003649635;0;0,02189781;0;0,510948905;0;0;0;0;0;0;0;0;0;0,003649635;0;0,025547445;0;0;0,010948905;0;0;0;0;0;0;0;0,025547445;0,364963504;0;0;0,010948905;0;0;0;0,003649635;0,003649635;0;0;0,003649635;0;0;0;0;0
Panova_a18;0,018957346;0,004739336;0;0;0,018957346;0;0,293838863;0;0;0;0;0;0;0;0;0;0,009478673;0;0,004739336;0;0;0;0;0;0;0;0;0;0;0,236966825;0,398104265;0;0;0;0;0;0;0;0,014218009;0;0;0;0;0;0;0;0
Panova_a19;0;0,00990099;0;0;0,004950495;0;0,316831683;0;0;0;0;0;0;0;0;0;0,00990099;0;0;0;0;0,014851485;0;0;0;0;0;0;0;0,00990099;0,633663366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pardoe_a1;0;0,027142857;0;0;0;0;0,238571429;0;0;0;0,001428571;0;0,001428571;0;0;0;0,001428571;0,022857143;0,012857143;0;0;0;0;0;0;0;0;0;0;0,011428571;0,581428571;0,002857143;0;0,075714286;0;0;0;0,004285714;0;0;0,015714286;0,001428571;0;0;0,001428571;0;0
Pardoe_a2;0;0,018739353;0;0;0;0;0,415672913;0;0;0;0;0;0;0;0;0;0,001703578;0,005110733;0,018739353;0;0;0;0;0;0;0;0;0;0,003407155;0,00681431;0,405451448;0;0;0,095400341;0;0;0;0;0;0;0,028960818;0;0;0;0;0;0
Pardoe_a3;0;0,038;0;0;0,002;0,002;0,318;0;0;0;0;0;0;0,002;0;0;0,002;0,004;0,024;0;0;0;0;0;0;0;0;0;0,002;0,006;0,418;0;0;0,152;0;0;0;0,006;0;0;0,012;0,01;0;0;0,002;0;0
Pardoe_a4;0;0,012106538;0;0;0,002421308;0;0,121065375;0;0;0;0;0;0;0;0;0;0,001210654;0,003631961;0,008474576;0;0;0;0;0;0;0;0;0;0;0,079903148;0,673123487;0;0;0,090799031;0;0;0;0;0;0;0,007263923;0;0;0;0;0;0
Pardoe_a5;0;0,015358362;0;0;0,001706485;0;0,26109215;0;0;0;0;0;0;0,018771331;0;0;0,003412969;0,015358362;0,011945392;0;0;0;0;0;0;0;0;0;0,001706485;0,056313993;0,510238908;0,001706485;0;0,054607509;0;0;0;0,008532423;0;0;0,027303754;0,006825939;0;0;0,003412969;0;0
Pardoe_a6;0;0,032307692;0;0;0,001538462;0;0,264615385;0;0;0;0,001538462;0;0;0,004615385;0;0;0,001538462;0,004615385;0,010769231;0;0;0;0;0;0;0;0;0;0;0,06;0,490769231;0;0;0,113846154;0;0;0;0;0;0;0,003076923;0,010769231;0;0;0;0;0
Pardoe_a7;0;0,017964072;0;0;0;0;0,439121756;0;0;0;0;0,001996008;0;0,001996008;0;0;0,001996008;0;0,013972056;0;0;0;0;0;0;0;0;0;0;0,007984032;0,265469062;0,003992016;0;0,079840319;0;0;0;0,001996008;0;0;0,139720559;0,023952096;0;0;0;0;0
Pardoe_a8;0;0,051282051;0;0;0,003944773;0;0,234714004;0;0;0;0;0;0;0,007889546;0;0;0;0,019723866;0,021696252;0;0;0;0;0;0;0;0;0;0,001972387;0,003944773;0,443786982;0,003944773;0;0,142011834;0;0;0;0;0;0;0,051282051;0,00591716;0;0;0,007889546;0;0
Pardoe_a9;0;0,158562368;0;0;0;0,002114165;0,348837209;0;0;0;0;0;0;0,00845666;0;0;0,002114165;0,006342495;0,025369979;0;0;0;0;0;0;0;0;0;0,00422833;0,00845666;0,295983087;0,002114165;0;0,071881607;0;0;0;0,002114165;0;0;0,031712474;0,031712474;0;0;0;0;0
Pardoe_a10;0;0,01980198;0;0;0;0;0,39009901;0;0;0;0;0;0;0,005940594;0;0;0;0,001980198;0,011881188;0;0;0;0;0;0;0;0;0;0;0,00990099;0,221782178;0;0;0,077227723;0;0;0;0,00990099;0;0;0,035643564;0,213861386;0;0;0,001980198;0;0
Pardoe_a11;0;0,031135531;0;0;0;0;0,227106227;0;0;0;0,001831502;0;0;0;0;0;0;0,007326007;0,009157509;0;0;0;0;0;0;0;0;0;0,001831502;0,023809524;0,331501832;0;0;0,058608059;0;0;0;0,001831502;0;0;0,291208791;0,014652015;0;0;0;0;0
Pardoe_a12;0;0,015473888;0;0;0;0;0,243713733;0;0;0;0;0,003868472;0;0;0;0;0,001934236;0,02901354;0,017408124;0;0;0;0;0;0;0;0;0;0,003868472;0,003868472;0,15860735;0;0;0,040618956;0;0;0;0,003868472;0;0;0,075435203;0,398452611;0;0;0,003868472;0;0
Pardoe_a13;0;0,023529412;0;0;0,001960784;0,001960784;0,298039216;0;0;0;0;0;0;0,011764706;0;0;0,001960784;0,003921569;0,017647059;0;0;0;0;0;0;0;0;0;0,001960784;0,005882353;0,225490196;0,001960784;0;0,056862745;0;0;0;0,015686275;0;0;0,033333333;0,298039216;0;0;0;0;0
