"";"X";"NameCal";"Loc.Longitude";"Loc.Latitude";"Abies";"Acer.campestre.type";"Ailanthus";"Alnus";"Apiaceae";"Araliaceae";"Artemisia";"Asteraceae";"Betula";"Campanulaceae";"Caprifoliaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Castanea.sativa";"Celtis";"Chenopodiaceae.Amaranthaceae";"Convolvulaceae";"Corylus";"Cotinus";"Crassulaceae";"Cyperaceae";"Ephedra";"Euptelea";"Fraxinus";"Gentianaceae";"Geraniaceae";"Hippophae.rhamnoides";"Humulus";"Juglans";"Larix";"Leguminosae";"Moraceae";"Nitraria";"Oleaceae";"Ostryopsis";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygala";"Polygonum";"Populus";"Primulaceae";"Quercus";"Ranunculaceae";"Rhamnaceae";"Rhus";"Rosaceae";"Rubiaceae";"Rutaceae";"Salix";"Sanguisorba.minor.type";"Scrophulariaceae";"Solanaceae";"Stellera";"Syringa";"Tamarix";"Thalictrum";"Tilia";"Tsuga";"Ulmus";"Urtica";"Valerianaceae";"Verbenaceae"
"76";"AlbaSanchez_a80";"AlbaSanchez_a80";-5,242167;32,947561;-0,5;0;0;0;0;0;0;0;0;0;0;0;0,240740741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,240740741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77";"AlbaSanchez_a81";"AlbaSanchez_a81";-5,370925;32,926501;-0,5;0;0;0;0,141025641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,461538462;0;0;0;0;0;0;0;0;0;0,461538462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";"AlbaSanchez_a82";"AlbaSanchez_a82";-5,435338;32,943043;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,493377483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,824503311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"79";"AlbaSanchez_a83";"AlbaSanchez_a83";-5,496605;32,936991;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"80";"AlbaSanchez_a84";"AlbaSanchez_a84";-5,477006;32,942474;-0,5;0;0;0;0;0;0;0,173400673;0;0;0;0;0;0;0;0,51010101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,183501684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"81";"AlbaSanchez_a85";"AlbaSanchez_a85";-5,36791;32,937865;-0,5;0;0;0;0,189655172;0;0;0;0;0;0;0;0;0;0;0,534482759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"82";"AlbaSanchez_a86";"AlbaSanchez_a86";-5,180248;32,849844;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,530927835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,530927835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"83";"AlbaSanchez_a87";"AlbaSanchez_a87";-5,237251;32,869999;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,384955752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,827433628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"84";"AlbaSanchez_a88";"AlbaSanchez_a88";-5,257908;32,885662;-0,5;0;0;0;0;0;0;0,14516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,14516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"85";"AlbaSanchez_a89";"AlbaSanchez_a89";-4,918195;35,013695;-0,5;0;0;0;4,001607717;0;0;0;0;0;0;0;0,464630225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,393890675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"86";"AlbaSanchez_a90";"AlbaSanchez_a90";-4,902107;35,016676;-0,5;0;0;0;0;0;0;0,168896321;0;0;0;0;0,168896321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,510033445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"87";"AlbaSanchez_a91";"AlbaSanchez_a91";-5,072076;35,133767;4,976095618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,890438247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,798804782;0;1,890438247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"88";"AlbaSanchez_a92";"AlbaSanchez_a92";-5,057928;35,118435;7,280254777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,684713376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,20063694;0;0,136942675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"89";"AlbaSanchez_a93";"AlbaSanchez_a93";-5,118979;35,135797;13,67576792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,182593857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,523890785;0;0;0;0;0;0,182593857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90";"AlbaSanchez_a94";"AlbaSanchez_a94";-5,112933;35,127825;5,493506494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,071428571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"91";"AlbaSanchez_a95";"AlbaSanchez_a95";-5,102893;35,121953;40,92546584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,121118012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,195652175;0;0,121118012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"92";"AlbaSanchez_a96";"AlbaSanchez_a96";-5,146365;35,006211;0,328903654;0;0;0;0,164451827;0;0;0,828903654;0;0;0;0;0;0;0;0,164451827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,822259136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"93";"AlbaSanchez_a97";"AlbaSanchez_a97";-4,195262;34,043501;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"94";"AlbaSanchez_a98";"AlbaSanchez_a98";-4,176906;34,084397;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"95";"AlbaSanchez_a99";"AlbaSanchez_a99";-4,178092;34,077415;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"96";"AlbaSanchez_a100";"AlbaSanchez_a100";-4,041782;33,85286;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"97";"AlbaSanchez_a101";"AlbaSanchez_a101";-4,065878;33,79968;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"98";"AlbaSanchez_a102";"AlbaSanchez_a102";-4,159211;33,653631;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,44637224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"99";"AlbaSanchez_a103";"AlbaSanchez_a103";-4,715923;33,382891;2,666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"100";"AlbaSanchez_a104";"AlbaSanchez_a104";-4,661729;33,404569;-0,5;0;0;0;0;0;0,787553648;0;0;0;0;0;1,645922747;1,216738197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,362660944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"101";"AlbaSanchez_a105";"AlbaSanchez_a105";-4,656264;33,404563;-0,5;0;0;0;0;0;0;0,879310345;0;0;0;0;1,913793103;0,189655172;0;0,534482759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,913793103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"102";"AlbaSanchez_a106";"AlbaSanchez_a106";-4,958171;33,224912;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;2,202702703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"103";"AlbaSanchez_a107";"AlbaSanchez_a107";-5,315588;32,464617;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"104";"AlbaSanchez_a109";"AlbaSanchez_a109";-5,432414;32,417622;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"105";"AlbaSanchez_a110";"AlbaSanchez_a110";-4,989956;32,531557;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,182593857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"106";"AlbaSanchez_a111";"AlbaSanchez_a111";-4,972351;32,534187;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107";"AlbaSanchez_a112";"AlbaSanchez_a112";-5,306836;32,28702;-0,5;0;0;0;0;0;4,120462046;0,49009901;0;0;0;0;0;0;0;0,49009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"108";"AlbaSanchez_a113";"AlbaSanchez_a113";-5,410342;32,3011;-0,5;0;0;0;0;0;0;0,503344482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,168896321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"109";"AlbaSanchez_a114";"AlbaSanchez_a114";-5,061569;32,976551;-0,5;0;0;0;0;0;0,166666667;0;0;0;0;0;0;0;0;0,166666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"110";"AlbaSanchez_a115";"AlbaSanchez_a115";-5,071464;33,006335;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0,81147541;0;0,155737705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,43442623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"111";"AlbaSanchez_a116";"AlbaSanchez_a116";-5,180223;33,287499;-0,5;0;0;0;0;0;0,160066007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,47029703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"112";"AlbaSanchez_a117";"AlbaSanchez_a117";-5,19053;33,267471;-0,5;0;0;0;0;0;0;0,109756098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,329268293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"113";"AlbaSanchez_a118";"AlbaSanchez_a118";-5,128402;33,377907;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,711726384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"114";"AlbaSanchez_a119";"AlbaSanchez_a119";-5,139706;33,36205;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,164451827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,493355482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"115";"AlbaSanchez_a120";"AlbaSanchez_a120";-5,184415;33,407958;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,140264026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"116";"AlbaSanchez_a121";"AlbaSanchez_a121";-5,208466;33,401479;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"117";"AlbaSanchez_a122";"AlbaSanchez_a122";-5,224375;33,381264;-0,5;0;0;0;1,540816327;0;0;0;0;0;0;0;0;0;0;1,200680272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,180272109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"118";"AlbaSanchez_a123";"AlbaSanchez_a123";-5,231046;33,352279;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,461538462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"119";"AlbaSanchez_a124";"AlbaSanchez_a124";-5,236495;33,300496;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,67161716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"120";"AlbaSanchez_a125";"AlbaSanchez_a125";-5,239618;33,253437;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,113496933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,95398773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"121";"AlbaSanchez_a126";"AlbaSanchez_a126";-5,29099;33,238472;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"122";"AlbaSanchez_a127";"AlbaSanchez_a127";-5,238681;33,159732;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,162251656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"123";"AlbaSanchez_a128";"AlbaSanchez_a128";-5,233222;33,213928;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,139344262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"124";"AlbaSanchez_a129";"AlbaSanchez_a129";-5,201924;33,232016;-0,5;0;0;0;0;0;0;1,183501684;0;0;0;0;0;0,173400673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"AlbaSanchez_a130";"AlbaSanchez_a130";-5,351986;32,977369;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"126";"AlbaSanchez_a131";"AlbaSanchez_a131";-5,345176;32,977631;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,132911392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"127";"AlbaSanchez_a132";"AlbaSanchez_a132";-5,24609;33,098369;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,088235294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,264705882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"128";"AlbaSanchez_a133";"AlbaSanchez_a133";-5,235244;33,032387;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"129";"AlbaSanchez_a134";"AlbaSanchez_a134";-5,219707;33,03495;-0,342105263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,434210526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"130";"AlbaSanchez_a135";"AlbaSanchez_a135";-5,010915;33,552338;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"131";"Antipina_Galimov_a1";"Antipina_Galimov_a1";60,07;59,5000202;-0,5;0;0;0;0;0;1,136363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,681818182;26,954545457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"132";"Antipina_Galimov_a2";"Antipina_Galimov_a2";60,0708;59,49486;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,147058824;20,088235294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"133";"Antipina_a1";"Antipina_a1";59,56994;57,49276;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,78571429;30,6797235015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"Antipina_a2";"Antipina_a2";59,5671;57,49424;-0,040307102;0;0;0;0;0;0,651631478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,12763916;20,340690979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"Antipina_a3";"Antipina_a3";60,41132;57,15065;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,373563218;29,683908046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"136";"Antipina_a4";"Antipina_a4";60,54;64,23;0,138952164;0;0;0,638952164;0;0;0,411161731;0;0;0;0;0;0;0;0;0;0;0;0;0;2,005694761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,105922551;12,534168565;0;0;0;0;0;0;0;0;0;0;0,638952164;0;0;0,411161731;0;0;0;0;0;0;0;0;0;0;0;0;0
"137";"Antipina_a5";"Antipina_a5";61,04;64,13;0,701323251;0;0;0,634215501;0;0;0,256143667;0;0;0;0;0;0;0;0;0;0;0;0;0;1,579395085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,384688091;15,647448015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"Antipina_a6";"Antipina_a6";59,55822;60,00015;-0,5;0;0;0,714574899;0;0;2,131578947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,738866397;19,058704454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"139";"Antipina_a7";"Antipina_a7";60,032087;61,016751;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,29620853;37,310426539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"140";"Antipina_a8";"Antipina_a8";63,35305;60,53937;-0,5;0;0;0;0;0;1,092356688;0;0;0;0;0;0;0;0;0;0;0;0;0;0,136942675;0;0;0;0;0;0;0;0;0,296178344;0;0;0;0;0;4,595541401;27,9936305725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"141";"Antipina_a9";"Antipina_a9";64,02;60,55;-0,341238472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,94532279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,243083004;17,5922266135;0;1,344532279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"142";"Antipina_a10";"Antipina_a10";64;60;-0,397590361;0;0;0;0;0;1,608433735;0;0;0;0;0;0;0;0;0,102409639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,114457831;19,789156625;0;2,512048193;0;0;0;0;0;0;0;0;0;0;0;0,704819277;0;0;0;0;0;0;0;0;0;0;0;0;0
"143";"Antipina_a11";"Antipina_a11";64,02649;60,55204;-0,5;0;0;0;0;0;0,789134438;0;0;0;0;0;0;0;0;0;0;0;0;0;0,604972376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,814917127;30,465009207;0;0,604972376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"144";"Antipina_a12";"Antipina_a12";63,35539;60,5567;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,948275862;26,4968652025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"145";"Antipina_a13";"Antipina_a13";76,4512;61,0227;2,308823529;0;0;0;0;0;0,970588235;0;0;0;0;0;0;0;0;0;0;0;0;0;0,235294118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,75;19,375;0;0;0;0;0;0;0;0;0;0;0;0;0;0,235294118;0;0;0;0;0;0;0;0;0;0;0;0;0
"146";"Antipina_a14";"Antipina_a14";79,3429;57,0444;-0,5;0;0;0;0;0;1,841463415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,036585366;11,1585365845;0;0,280487805;0;0;0;0;0;0;0;0;0,37804878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"147";"Atanassova_a1";"Atanassova_a1";25,34138889;42,74111111;-0,5;0;0;0;0;0;0,42395167;0;6,394100924;0;0;0,139658849;0;0;0;2,982587065;0;1,632196162;0;0;0,139658849;0;0;0;0;0;0;0;0,708244492;0;0;0;0;0;0;1,276830135;15,090618335;0;16,34434968;0;0;0;0;3,124733475;0;0;0;0;1,490049751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"148";"Atanassova_a2";"Atanassova_a2";25,3275;42,75555556;-0,5;0;0;0;2,731597846;0;0,128366248;0;1,833931777;0;0;2,552064632;0;0;0;2,641831239;0;4,796229803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,654398564;9,932675045;0;13,50359066;0;0;0;0;3,359964093;0;0;0;0;0,218132855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"149";"Atanassova_a3";"Atanassova_a3";25,3275;42,76;-0,5;0;0;1,464367291;0;0;3,565783463;0;1,37300137;0;0;5,347418913;0;0;0;3,931247145;0;4,570808588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,48355413;7,230470535;0;0,459342165;0;0;0;0;2,834856099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
